"date","ScatRed3000","ScatGreen3000","ScatBlue3000","RH3000","SAE3000","ScatRed4000","ScatGreen4000","ScatBlue4000","RH4000","SAE4000","fRHRed","fRHGreen","fRHBlue"
"2023-05-09 14:00:00",36.4843826792108,46.9398178753645,59.1527540642356,58.7234833333333,1.3982998492736,21.1464202332515,34.0820361929857,44.3842349332907,31.871,2.16675398049315,1.72575854019177,1.37861545168939,1.33410698234656
"2023-05-09 15:00:00",40.8557046110375,49.5477285810781,62.0428527493908,60.3459833333333,1.20595597369937,22.8448077605613,33.1095652075728,42.873765553188,32.5236666666667,1.8329081600998,1.78855144796181,1.49652246685087,1.44715454467205
"2023-05-09 16:00:00",41.2545349131547,49.6017818716989,61.7852384725127,60.4230666666667,1.1642938169928,23.6922204166062,32.8060225904228,42.2329194680624,32.347,1.67974515124053,1.74126549208312,1.51189099444112,1.46280771817668
"2023-05-09 17:00:00",53.7096223819143,63.7345521926424,77.9428431382153,61.08415,1.09089776187519,30.7785310660787,40.0490710353836,50.5314281707728,32.4725833333333,1.46333524345238,1.7646689938655,1.60465649644358,1.55463328032285
"2023-05-09 18:00:00",49.7629958811893,57.9875756856558,71.2447102604053,61.3962333333333,1.03077902326643,32.3873308486007,41.2541800590499,51.7900531228908,32.6103333333333,1.36038167821963,1.53888051938899,1.4059552522452,1.37575356068005
"2023-05-09 19:00:00",47.5506043056114,54.629744596931,66.9498985506971,61.25965,0.983560101793853,29.7119646255902,37.8519310211457,47.5597967528252,32.2529166666667,1.36246421538897,1.60037039194185,1.44338338460576,1.40783835135341
"2023-05-09 20:00:00",54.3038143439805,66.7240639440128,82.4919719193605,62.4839,1.19170472090263,31.0774347828703,40.2862493183451,51.7104308534871,32.90175,1.45402902528747,1.74356498414684,1.65464682834081,1.59587060593635
"2023-05-09 21:00:00",78.2209224941819,93.3984203081239,114.161111429606,63.4974833333333,1.086200871551,44.1270952901913,57.8340586627023,73.2576762197329,33.3269166666667,1.47089067276082,1.77275718419901,1.61307074491434,1.55559894676364
"2023-05-09 22:00:00",78.8004552816991,96.2949897013211,119.756618569225,63.5524833333333,1.21174840216009,47.9153574479827,63.6868024947953,81.1291589228194,33.20225,1.52781181755224,1.64455045651675,1.51222373845452,1.47640918459084
"2023-05-09 23:00:00",61.4754728250484,78.2846783184406,97.2459319193659,62.6374833333333,1.32758134087876,46.2315801254926,61.668666559878,78.8473447555384,32.7321666666667,1.54885807619161,1.32895291201476,1.26844442562227,1.23252041860503
