"Date_Time","Major State","Major State Estado","0°σspR","0°σspR Estado","0°σspG","0°σspG Estado","0°σspB","0°σspB Estado","10°σspR","10°σspR Estado","10°σspG","10°σspG Estado","10°σspB","10°σspB Estado","15°σspR","15°σspR Estado","15°σspG","15°σspG Estado","15°σspB","15°σspB Estado","20°σspR","20°σspR Estado","20°σspG","20°σspG Estado","20°σspB","20°σspB Estado","25°σspR","25°σspR Estado","25°σspG","25°σspG Estado","25°σspB","25°σspB Estado","30°σspR","30°σspR Estado","30°σspG","30°σspG Estado","30°σspB","30°σspB Estado","35°σspR","35°σspR Estado","35°σspG","35°σspG Estado","35°σspB","35°σspB Estado","40°σspR","40°σspR Estado","40°σspG","40°σspG Estado","40°σspB","40°σspB Estado","45°σspR","45°σspR Estado","45°σspG","45°σspG Estado","45°σspB","45°σspB Estado","50°σspR","50°σspR Estado","50°σspG","50°σspG Estado","50°σspB","50°σspB Estado","55°σspR","55°σspR Estado","55°σspG","55°σspG Estado","55°σspB","55°σspB Estado","60°σspR","60°σspR Estado","60°σspG","60°σspG Estado","60°σspB","60°σspB Estado","65°σspR","65°σspR Estado","65°σspG","65°σspG Estado","65°σspB","65°σspB Estado","70°σspR","70°σspR Estado","70°σspG","70°σspG Estado","70°σspB","70°σspB Estado","75°σspR","75°σspR Estado","75°σspG","75°σspG Estado","75°σspB","75°σspB Estado","80°σspR","80°σspR Estado","80°σspG","80°σspG Estado","80°σspB","80°σspB Estado","85°σspR","85°σspR Estado","85°σspG","85°σspG Estado","85°σspB","85°σspB Estado","90°σspR","90°σspR Estado","90°σspG","90°σspG Estado","90°σspB","90°σspB Estado","Sample temperature","Sample temperature Estado","Enclosure temperature","Enclosure temperature Estado","Relative humidity","Relative humidity Estado","Atmospheric pressure","Atmospheric pressure Estado"
2023/04/13 00:00:00,0,144,7.433,144,7.329,144,8.971,144,7.108,144,7.103,144,8.95,144,,,,,,,6.067,144,6.081,144,7.606,144,,,,,,,5.048,144,4.881,144,6.465,144,,,,,,,4.359,144,4.085,144,4.968,144,,,,,,,3.551,144,3.208,144,4.231,144,,,,,,,2.906,144,2.57,144,3.777,144,,,,,,,2.506,144,2.182,144,2.866,144,,,,,,,2.32,144,1.82,144,2.551,144,,,,,,,2.411,144,1.623,144,2.386,144,23.747,144,24.378,144,20.61,144,994.685,144
2023/04/13 00:05:00,0,144,7.39,144,7.289,144,8.929,144,7.076,144,7.054,144,8.882,144,,,,,,,6.027,144,6.031,144,7.561,144,,,,,,,5.017,144,4.836,144,6.408,144,,,,,,,4.341,144,4.052,144,4.928,144,,,,,,,3.548,144,3.201,144,4.201,144,,,,,,,2.892,144,2.55,144,3.757,144,,,,,,,2.504,144,2.156,144,2.863,144,,,,,,,2.309,144,1.817,144,2.539,144,,,,,,,2.407,144,1.616,144,2.375,144,23.747,144,24.217,144,20.466,144,994.854,144
2023/04/13 00:10:00,0,144,7.35,144,7.257,144,8.881,144,7.062,144,7.021,144,8.866,144,,,,,,,5.989,144,5.991,144,7.533,144,,,,,,,4.991,144,4.801,144,6.373,144,,,,,,,4.329,144,4.017,144,4.887,144,,,,,,,3.534,144,3.195,144,4.184,144,,,,,,,2.873,144,2.544,144,3.735,144,,,,,,,2.494,144,2.142,144,2.838,144,,,,,,,2.302,144,1.812,144,2.514,144,,,,,,,2.399,144,1.632,144,2.364,144,23.747,144,24.14,144,20.667,144,994.922,144
2023/04/13 00:15:01,0,144,7.331,144,7.228,144,8.832,144,7.021,144,6.983,144,8.832,144,,,,,,,5.955,144,5.954,144,7.493,144,,,,,,,4.961,144,4.775,144,6.346,144,,,,,,,4.31,144,3.987,144,4.884,144,,,,,,,3.528,144,3.178,144,4.178,144,,,,,,,2.861,144,2.524,144,3.717,144,,,,,,,2.488,144,2.132,144,2.833,144,,,,,,,2.303,144,1.801,144,2.507,144,,,,,,,2.394,144,1.637,144,2.348,144,23.73,144,24.344,144,20.832,144,995.041,144
2023/04/13 00:20:01,0,144,7.296,144,7.213,144,8.768,144,6.996,144,6.943,144,8.801,144,,,,,,,5.926,144,5.915,144,7.46,144,,,,,,,4.941,144,4.768,144,6.326,144,,,,,,,4.288,144,3.971,144,4.855,144,,,,,,,3.519,144,3.15,144,4.167,144,,,,,,,2.86,144,2.504,144,3.69,144,,,,,,,2.482,144,2.144,144,2.821,144,,,,,,,2.303,144,1.801,144,2.5,144,,,,,,,2.388,144,1.636,144,2.349,144,23.726,144,24.284,144,20.871,144,995.074,144
2023/04/13 00:25:00,0,144,7.281,144,7.171,144,8.736,144,6.997,144,6.917,144,8.754,144,,,,,,,5.904,144,5.868,144,7.422,144,,,,,,,4.922,144,4.738,144,6.295,144,,,,,,,4.285,144,3.943,144,4.827,144,,,,,,,3.511,144,3.135,144,4.146,144,,,,,,,2.852,144,2.493,144,3.673,144,,,,,,,2.481,144,2.14,144,2.817,144,,,,,,,2.301,144,1.803,144,2.497,144,,,,,,,2.393,144,1.634,144,2.336,144,23.726,144,24.161,144,21.071,144,995.108,144
2023/04/13 00:30:00,0,144,7.261,144,7.144,144,8.72,144,6.971,144,6.892,144,8.75,144,,,,,,,5.876,144,5.845,144,7.393,144,,,,,,,4.912,144,4.737,144,6.263,144,,,,,,,4.285,144,3.934,144,4.811,144,,,,,,,3.499,144,3.126,144,4.129,144,,,,,,,2.846,144,2.482,144,3.669,144,,,,,,,2.479,144,2.131,144,2.797,144,,,,,,,2.296,144,1.799,144,2.501,144,,,,,,,2.385,144,1.643,144,2.328,144,23.726,144,24.285,144,21.293,144,995.091,144
2023/04/13 00:35:00,0,144,7.232,144,7.128,144,8.7,144,6.948,144,6.868,144,8.713,144,,,,,,,5.85,144,5.813,144,7.362,144,,,,,,,4.889,144,4.714,144,6.241,144,,,,,,,4.265,144,3.932,144,4.786,144,,,,,,,3.494,144,3.106,144,4.109,144,,,,,,,2.843,144,2.473,144,3.66,144,,,,,,,2.469,144,2.114,144,2.793,144,,,,,,,2.289,144,1.791,144,2.49,144,,,,,,,2.379,144,1.638,144,2.325,144,23.726,144,24.401,144,21.291,144,995.058,144
2023/04/13 00:40:00,0,144,7.195,144,7.082,144,8.676,144,6.914,144,6.842,144,8.673,144,,,,,,,5.827,144,5.792,144,7.324,144,,,,,,,4.862,144,4.685,144,6.217,144,,,,,,,4.249,144,3.917,144,4.771,144,,,,,,,3.481,144,3.087,144,4.085,144,,,,,,,2.835,144,2.455,144,3.638,144,,,,,,,2.461,144,2.103,144,2.787,144,,,,,,,2.284,144,1.769,144,2.486,144,,,,,,,2.367,144,1.63,144,2.33,144,23.728,144,24.172,144,21.291,144,995.075,144
2023/04/13 00:45:00,0,144,7.161,144,7.05,144,8.648,144,6.89,144,6.808,144,8.639,144,,,,,,,5.804,144,5.763,144,7.297,144,,,,,,,4.838,144,4.659,144,6.2,144,,,,,,,4.235,144,3.897,144,4.747,144,,,,,,,3.462,144,3.071,144,4.086,144,,,,,,,2.824,144,2.447,144,3.632,144,,,,,,,2.449,144,2.094,144,2.781,144,,,,,,,2.279,144,1.774,144,2.481,144,,,,,,,2.364,144,1.625,144,2.327,144,23.705,144,24.199,144,21.494,144,994.905,144
2023/04/13 00:50:01,0,144,7.13,144,7.021,144,8.617,144,6.859,144,6.785,144,8.613,144,,,,,,,5.775,144,5.718,144,7.273,144,,,,,,,4.815,144,4.646,144,6.18,144,,,,,,,4.21,144,3.888,144,4.72,144,,,,,,,3.449,144,3.057,144,4.064,144,,,,,,,2.806,144,2.435,144,3.619,144,,,,,,,2.44,144,2.082,144,2.777,144,,,,,,,2.269,144,1.765,144,2.482,144,,,,,,,2.359,144,1.628,144,2.327,144,23.707,144,24.38,144,21.636,144,994.837,144
2023/04/13 00:55:01,0,144,7.111,144,6.979,144,8.601,144,6.833,144,6.752,144,8.581,144,,,,,,,5.747,144,5.693,144,7.243,144,,,,,,,4.801,144,4.623,144,6.16,144,,,,,,,4.198,144,3.877,144,4.704,144,,,,,,,3.434,144,3.035,144,4.053,144,,,,,,,2.795,144,2.422,144,3.606,144,,,,,,,2.431,144,2.073,144,2.769,144,,,,,,,2.256,144,1.773,144,2.469,144,,,,,,,2.353,144,1.624,144,2.329,144,23.728,144,24.336,144,21.478,144,994.803,144
2023/04/13 01:00:01,0,144,7.099,144,6.957,144,8.57,144,6.806,144,6.726,144,8.537,144,,,,,,,5.714,144,5.668,144,7.226,144,,,,,,,4.776,144,4.593,144,6.138,144,,,,,,,4.184,144,3.878,144,4.688,144,,,,,,,3.419,144,3.027,144,4.04,144,,,,,,,2.784,144,2.42,144,3.601,144,,,,,,,2.42,144,2.065,144,2.755,144,,,,,,,2.255,144,1.773,144,2.472,144,,,,,,,2.353,144,1.625,144,2.319,144,23.726,144,24.149,144,21.627,144,994.786,144
2023/04/13 01:05:00,0,144,7.06,144,6.919,144,8.525,144,6.883,144,6.701,144,8.503,144,,,,,,,5.684,144,5.632,144,7.19,144,,,,,,,4.751,144,4.583,144,6.093,144,,,,,,,4.159,144,3.88,144,4.665,144,,,,,,,3.402,144,3.021,144,4.02,144,,,,,,,2.775,144,2.411,144,3.591,144,,,,,,,2.413,144,2.063,144,2.746,144,,,,,,,2.253,144,1.762,144,2.456,144,,,,,,,2.344,144,1.612,144,2.312,144,23.687,144,24.25,144,21.797,144,994.905,144
2023/04/13 01:10:00,0,144,7.033,144,6.895,144,8.506,144,6.861,144,6.669,144,8.476,144,,,,,,,5.665,144,5.591,144,7.162,144,,,,,,,4.726,144,4.549,144,6.068,144,,,,,,,4.141,144,3.874,144,4.641,144,,,,,,,3.398,144,3.012,144,4.008,144,,,,,,,2.761,144,2.408,144,3.575,144,,,,,,,2.406,144,2.061,144,2.731,144,,,,,,,2.248,144,1.751,144,2.445,144,,,,,,,2.334,144,1.606,144,2.3,144,23.687,144,24.43,144,21.92,144,995.041,144
2023/04/13 01:15:00,0,144,7.001,144,6.865,144,8.468,144,6.841,144,6.63,144,8.469,144,,,,,,,5.649,144,5.564,144,7.141,144,,,,,,,4.7,144,4.534,144,6.048,144,,,,,,,4.129,144,3.861,144,4.628,144,,,,,,,3.382,144,3.012,144,4.009,144,,,,,,,2.747,144,2.396,144,3.56,144,,,,,,,2.396,144,2.05,144,2.721,144,,,,,,,2.245,144,1.74,144,2.437,144,,,,,,,2.328,144,1.604,144,2.302,144,23.726,144,24.257,144,21.737,144,995.159,144
2023/04/13 01:20:00,0,144,6.973,144,6.843,144,8.441,144,6.807,144,6.599,144,8.444,144,,,,,,,5.631,144,5.543,144,7.113,144,,,,,,,4.683,144,4.514,144,6.023,144,,,,,,,4.118,144,3.843,144,4.606,144,,,,,,,3.372,144,3.003,144,3.999,144,,,,,,,2.739,144,2.389,144,3.558,144,,,,,,,2.386,144,2.051,144,2.712,144,,,,,,,2.238,144,1.733,144,2.431,144,,,,,,,2.328,144,1.604,144,2.304,144,23.705,144,24.147,144,21.92,144,995.058,144
2023/04/13 01:25:00,0,144,6.934,144,6.816,144,8.421,144,6.785,144,6.561,144,8.406,144,,,,,,,5.599,144,5.516,144,7.09,144,,,,,,,4.669,144,4.495,144,6.007,144,,,,,,,4.107,144,3.818,144,4.587,144,,,,,,,3.354,144,2.992,144,3.98,144,,,,,,,2.731,144,2.382,144,3.552,144,,,,,,,2.386,144,2.048,144,2.69,144,,,,,,,2.236,144,1.724,144,2.421,144,,,,,,,2.322,144,1.601,144,2.306,144,23.687,144,24.272,144,22.062,144,995.007,144
2023/04/13 01:30:00,0,144,6.903,144,6.79,144,8.389,144,6.765,144,6.536,144,8.396,144,,,,,,,5.576,144,5.491,144,7.062,144,,,,,,,4.657,144,4.484,144,6,144,,,,,,,4.091,144,3.809,144,4.576,144,,,,,,,3.346,144,2.988,144,3.972,144,,,,,,,2.735,144,2.371,144,3.538,144,,,,,,,2.384,144,2.044,144,2.678,144,,,,,,,2.227,144,1.722,144,2.412,144,,,,,,,2.312,144,1.595,144,2.3,144,23.708,144,24.481,144,22.101,144,995.024,144
2023/04/13 01:35:00,0,144,6.878,144,6.776,144,8.358,144,6.746,144,6.532,144,8.377,144,,,,,,,5.559,144,5.476,144,7.042,144,,,,,,,4.649,144,4.465,144,5.991,144,,,,,,,4.073,144,3.804,144,4.566,144,,,,,,,3.334,144,2.986,144,3.967,144,,,,,,,2.72,144,2.371,144,3.531,144,,,,,,,2.374,144,2.032,144,2.666,144,,,,,,,2.226,144,1.72,144,2.408,144,,,,,,,2.31,144,1.589,144,2.297,144,23.726,144,24.237,144,21.92,144,995.007,144
2023/04/13 01:40:00,0,144,6.849,144,6.742,144,8.328,144,6.733,144,6.521,144,8.36,144,,,,,,,5.528,144,5.45,144,7.024,144,,,,,,,4.629,144,4.459,144,5.985,144,,,,,,,4.052,144,3.811,144,4.554,144,,,,,,,3.325,144,3.004,144,3.968,144,,,,,,,2.708,144,2.36,144,3.514,144,,,,,,,2.386,144,2.022,144,2.663,144,,,,,,,2.214,144,1.719,144,2.407,144,,,,,,,2.309,144,1.583,144,2.29,144,23.708,144,24.147,144,22.125,144,994.973,144
2023/04/13 01:45:01,0,144,6.814,144,6.734,144,8.305,144,6.721,144,6.513,144,8.333,144,,,,,,,5.506,144,5.43,144,7.01,144,,,,,,,4.609,144,4.456,144,5.99,144,,,,,,,4.034,144,3.802,144,4.546,144,,,,,,,3.324,144,2.995,144,3.965,144,,,,,,,2.707,144,2.345,144,3.499,144,,,,,,,2.388,144,2.014,144,2.66,144,,,,,,,2.205,144,1.719,144,2.409,144,,,,,,,2.309,144,1.581,144,2.291,144,23.71,144,24.285,144,22.305,144,994.973,144
2023/04/13 01:50:00,0,144,6.806,144,6.712,144,8.31,144,6.707,144,6.512,144,8.317,144,,,,,,,5.475,144,5.43,144,6.998,144,,,,,,,4.599,144,4.438,144,5.986,144,,,,,,,4.016,144,3.792,144,4.538,144,,,,,,,3.313,144,2.98,144,3.959,144,,,,,,,2.703,144,2.34,144,3.494,144,,,,,,,2.379,144,2.015,144,2.654,144,,,,,,,2.212,144,1.721,144,2.404,144,,,,,,,2.307,144,1.578,144,2.294,144,23.708,144,24.52,144,22.342,144,994.871,144
2023/04/13 01:55:00,0,144,6.781,144,6.687,144,8.286,144,6.681,144,6.501,144,8.3,144,,,,,,,5.453,144,5.408,144,6.999,144,,,,,,,4.577,144,4.418,144,5.974,144,,,,,,,4.01,144,3.778,144,4.53,144,,,,,,,3.309,144,2.972,144,3.948,144,,,,,,,2.688,144,2.328,144,3.492,144,,,,,,,2.364,144,2.016,144,2.647,144,,,,,,,2.208,144,1.717,144,2.4,144,,,,,,,2.303,144,1.573,144,2.285,144,23.73,144,24.288,144,22.122,144,994.99,144
2023/04/13 02:00:00,0,144,6.76,144,6.663,144,8.273,144,6.667,144,6.492,144,8.27,144,,,,,,,5.425,144,5.389,144,6.992,144,,,,,,,4.559,144,4.397,144,5.951,144,,,,,,,3.996,144,3.772,144,4.522,144,,,,,,,3.293,144,2.966,144,3.934,144,,,,,,,2.676,144,2.325,144,3.478,144,,,,,,,2.356,144,2.015,144,2.646,144,,,,,,,2.194,144,1.707,144,2.391,144,,,,,,,2.3,144,1.562,144,2.281,144,23.726,144,24.159,144,22.282,144,994.956,144
2023/04/13 02:05:01,0,144,6.728,144,6.632,144,8.241,144,6.658,144,6.496,144,8.24,144,,,,,,,5.411,144,5.369,144,6.974,144,,,,,,,4.544,144,4.388,144,5.939,144,,,,,,,3.992,144,3.757,144,4.516,144,,,,,,,3.286,144,2.948,144,3.926,144,,,,,,,2.674,144,2.328,144,3.476,144,,,,,,,2.351,144,2.013,144,2.649,144,,,,,,,2.188,144,1.707,144,2.387,144,,,,,,,2.293,144,1.556,144,2.267,144,23.707,144,24.278,144,22.381,144,994.973,144
2023/04/13 02:10:00,0,144,6.711,144,6.619,144,8.212,144,6.645,144,6.469,144,8.214,144,,,,,,,5.388,144,5.338,144,6.958,144,,,,,,,4.534,144,4.367,144,5.919,144,,,,,,,3.979,144,3.744,144,4.503,144,,,,,,,3.283,144,2.939,144,3.925,144,,,,,,,2.66,144,2.342,144,3.473,144,,,,,,,2.34,144,2.008,144,2.638,144,,,,,,,2.183,144,1.696,144,2.383,144,,,,,,,2.287,144,1.552,144,2.255,144,23.708,144,24.53,144,22.424,144,995.041,144
2023/04/13 02:15:01,0,144,6.689,144,6.609,144,8.194,144,6.632,144,6.451,144,8.211,144,,,,,,,5.397,144,5.326,144,6.947,144,,,,,,,4.544,144,4.362,144,5.911,144,,,,,,,3.967,144,3.728,144,4.502,144,,,,,,,3.268,144,2.94,144,3.915,144,,,,,,,2.652,144,2.335,144,3.468,144,,,,,,,2.331,144,2.009,144,2.631,144,,,,,,,2.175,144,1.691,144,2.375,144,,,,,,,2.288,144,1.549,144,2.247,144,23.726,144,24.326,144,22.18,144,995.142,144
2023/04/13 02:20:01,0,144,6.671,144,6.589,144,8.179,144,6.612,144,6.438,144,8.197,144,,,,,,,5.38,144,5.308,144,6.943,144,,,,,,,4.53,144,4.346,144,5.904,144,,,,,,,3.947,144,3.712,144,4.5,144,,,,,,,3.261,144,2.939,144,3.904,144,,,,,,,2.649,144,2.324,144,3.463,144,,,,,,,2.324,144,1.997,144,2.614,144,,,,,,,2.164,144,1.68,144,2.363,144,,,,,,,2.281,144,1.552,144,2.237,144,23.747,144,24.194,144,22.282,144,995.075,144
2023/04/13 02:25:01,0,144,6.659,144,6.556,144,8.155,144,6.598,144,6.435,144,8.173,144,,,,,,,5.357,144,5.287,144,6.927,144,,,,,,,4.515,144,4.344,144,5.892,144,,,,,,,3.936,144,3.704,144,4.488,144,,,,,,,3.247,144,2.919,144,3.894,144,,,,,,,2.645,144,2.33,144,3.457,144,,,,,,,2.32,144,1.986,144,2.61,144,,,,,,,2.171,144,1.674,144,2.359,144,,,,,,,2.284,144,1.552,144,2.235,144,23.721,144,24.244,144,22.402,144,995.176,144
2023/04/13 02:30:00,0,144,6.64,144,6.548,144,8.135,144,6.577,144,6.391,144,8.147,144,,,,,,,5.327,144,5.265,144,6.904,144,,,,,,,4.504,144,4.32,144,5.876,144,,,,,,,3.918,144,3.691,144,4.482,144,,,,,,,3.234,144,2.913,144,3.885,144,,,,,,,2.635,144,2.328,144,3.45,144,,,,,,,2.308,144,1.982,144,2.602,144,,,,,,,2.164,144,1.669,144,2.347,144,,,,,,,2.282,144,1.55,144,2.235,144,23.707,144,24.46,144,22.463,144,995.244,144
2023/04/13 02:35:00,0,144,6.627,144,6.539,144,8.115,144,6.555,144,6.371,144,8.118,144,,,,,,,5.303,144,5.248,144,6.883,144,,,,,,,4.491,144,4.316,144,5.856,144,,,,,,,3.904,144,3.683,144,4.478,144,,,,,,,3.221,144,2.905,144,3.874,144,,,,,,,2.625,144,2.316,144,3.441,144,,,,,,,2.294,144,1.977,144,2.605,144,,,,,,,2.159,144,1.669,144,2.339,144,,,,,,,2.28,144,1.545,144,2.232,144,23.726,144,24.496,144,22.294,144,995.21,144
2023/04/13 02:40:00,0,144,6.604,144,6.522,144,8.096,144,6.527,144,6.359,144,8.094,144,,,,,,,5.3,144,5.228,144,6.876,144,,,,,,,4.476,144,4.307,144,5.847,144,,,,,,,3.897,144,3.687,144,4.479,144,,,,,,,3.223,144,2.897,144,3.875,144,,,,,,,2.616,144,2.302,144,3.429,144,,,,,,,2.289,144,1.962,144,2.596,144,,,,,,,2.162,144,1.665,144,2.339,144,,,,,,,2.276,144,1.536,144,2.232,144,23.769,144,24.276,144,22.2,144,995.312,144
2023/04/13 02:45:00,0,144,6.587,144,6.503,144,8.067,144,6.506,144,6.351,144,8.077,144,,,,,,,5.278,144,5.22,144,6.856,144,,,,,,,4.454,144,4.291,144,5.825,144,,,,,,,3.889,144,3.689,144,4.471,144,,,,,,,3.214,144,2.893,144,3.868,144,,,,,,,2.607,144,2.296,144,3.42,144,,,,,,,2.28,144,1.959,144,2.59,144,,,,,,,2.153,144,1.662,144,2.333,144,,,,,,,2.275,144,1.528,144,2.226,144,23.747,144,24.199,144,22.305,144,995.346,144
2023/04/13 02:50:01,0,144,6.562,144,6.49,144,8.055,144,6.482,144,6.333,144,8.058,144,,,,,,,5.255,144,5.198,144,6.841,144,,,,,,,4.445,144,4.294,144,5.813,144,,,,,,,3.876,144,3.687,144,4.464,144,,,,,,,3.207,144,2.89,144,3.86,144,,,,,,,2.602,144,2.291,144,3.421,144,,,,,,,2.273,144,1.951,144,2.588,144,,,,,,,2.151,144,1.662,144,2.325,144,,,,,,,2.273,144,1.535,144,2.22,144,23.726,144,24.354,144,22.363,144,995.329,144
2023/04/13 02:55:01,0,144,6.529,144,6.484,144,8.049,144,6.461,144,6.322,144,8.039,144,,,,,,,5.254,144,5.183,144,6.821,144,,,,,,,4.424,144,4.284,144,5.805,144,,,,,,,3.868,144,3.684,144,4.454,144,,,,,,,3.212,144,2.884,144,3.849,144,,,,,,,2.589,144,2.289,144,3.408,144,,,,,,,2.27,144,1.941,144,2.58,144,,,,,,,2.149,144,1.659,144,2.327,144,,,,,,,2.27,144,1.525,144,2.214,144,23.726,144,24.612,144,22.404,144,995.38,144
2023/04/13 03:00:00,0,144,6.525,144,6.469,144,8.041,144,6.454,144,6.318,144,8.027,144,,,,,,,5.237,144,5.168,144,6.813,144,,,,,,,4.421,144,4.278,144,5.797,144,,,,,,,3.857,144,3.675,144,4.455,144,,,,,,,3.218,144,2.885,144,3.849,144,,,,,,,2.584,144,2.294,144,3.414,144,,,,,,,2.27,144,1.945,144,2.57,144,,,,,,,2.146,144,1.663,144,2.323,144,,,,,,,2.267,144,1.52,144,2.213,144,23.769,144,24.501,144,22.164,144,995.498,144
2023/04/13 03:05:00,0,144,6.52,144,6.473,144,8.037,144,6.428,144,6.321,144,8.018,144,,,,,,,5.24,144,5.17,144,6.806,144,,,,,,,4.412,144,4.282,144,5.803,144,,,,,,,3.853,144,3.675,144,4.456,144,,,,,,,3.222,144,2.883,144,3.846,144,,,,,,,2.577,144,2.294,144,3.406,144,,,,,,,2.27,144,1.941,144,2.577,144,,,,,,,2.139,144,1.66,144,2.32,144,,,,,,,2.273,144,1.524,144,2.216,144,23.787,144,24.29,144,22.14,144,995.498,144
2023/04/13 03:10:00,0,144,6.506,144,6.468,144,8.03,144,6.407,144,6.311,144,8.022,144,,,,,,,5.23,144,5.164,144,6.79,144,,,,,,,4.411,144,4.275,144,5.792,144,,,,,,,3.843,144,3.668,144,4.449,144,,,,,,,3.21,144,2.872,144,3.841,144,,,,,,,2.578,144,2.291,144,3.395,144,,,,,,,2.268,144,1.938,144,2.576,144,,,,,,,2.138,144,1.649,144,2.321,144,,,,,,,2.277,144,1.527,144,2.215,144,23.767,144,24.26,144,22.243,144,995.515,144
2023/04/13 03:15:00,0,144,6.487,144,6.473,144,8.015,144,6.389,144,6.318,144,8.012,144,,,,,,,5.219,144,5.154,144,6.779,144,,,,,,,4.402,144,4.275,144,5.785,144,,,,,,,3.833,144,3.657,144,4.438,144,,,,,,,3.208,144,2.863,144,3.826,144,,,,,,,2.576,144,2.287,144,3.392,144,,,,,,,2.265,144,1.944,144,2.57,144,,,,,,,2.136,144,1.644,144,2.327,144,,,,,,,2.272,144,1.524,144,2.206,144,23.747,144,24.402,144,22.305,144,995.532,144
2023/04/13 03:20:00,0,144,6.473,144,6.477,144,8.005,144,6.381,144,6.314,144,8.02,144,,,,,,,5.216,144,5.155,144,6.774,144,,,,,,,4.4,144,4.28,144,5.781,144,,,,,,,3.829,144,3.667,144,4.439,144,,,,,,,3.21,144,2.868,144,3.819,144,,,,,,,2.575,144,2.286,144,3.408,144,,,,,,,2.263,144,1.954,144,2.569,144,,,,,,,2.141,144,1.65,144,2.328,144,,,,,,,2.268,144,1.529,144,2.204,144,23.769,144,24.656,144,22.365,144,995.617,144
2023/04/13 03:25:00,0,144,6.474,144,6.476,144,8.002,144,6.374,144,6.313,144,8.032,144,,,,,,,5.206,144,5.163,144,6.777,144,,,,,,,4.396,144,4.274,144,5.792,144,,,,,,,3.825,144,3.664,144,4.44,144,,,,,,,3.206,144,2.872,144,3.825,144,,,,,,,2.571,144,2.286,144,3.411,144,,,,,,,2.257,144,1.954,144,2.568,144,,,,,,,2.14,144,1.667,144,2.323,144,,,,,,,2.258,144,1.518,144,2.203,144,23.79,144,24.489,144,22.083,144,995.685,144
2023/04/13 03:30:00,0,144,6.467,144,6.47,144,7.998,144,6.365,144,6.316,144,8.036,144,,,,,,,5.205,144,5.18,144,6.788,144,,,,,,,4.396,144,4.288,144,5.791,144,,,,,,,3.824,144,3.662,144,4.438,144,,,,,,,3.203,144,2.872,144,3.83,144,,,,,,,2.566,144,2.279,144,3.41,144,,,,,,,2.249,144,1.96,144,2.577,144,,,,,,,2.137,144,1.67,144,2.319,144,,,,,,,2.258,144,1.507,144,2.196,144,23.808,144,24.258,144,22.122,144,995.719,144
2023/04/13 03:35:00,0,144,6.453,144,6.469,144,7.996,144,6.356,144,6.321,144,8.026,144,,,,,,,5.187,144,5.165,144,6.787,144,,,,,,,4.386,144,4.294,144,5.792,144,,,,,,,3.815,144,3.655,144,4.435,144,,,,,,,3.205,144,2.866,144,3.823,144,,,,,,,2.557,144,2.284,144,3.394,144,,,,,,,2.236,144,1.95,144,2.575,144,,,,,,,2.136,144,1.666,144,2.314,144,,,,,,,2.25,144,1.497,144,2.196,144,23.767,144,24.246,144,22.203,144,995.753,144
2023/04/13 03:40:00,0,144,6.467,144,6.468,144,7.996,144,6.349,144,6.316,144,8.018,144,,,,,,,5.182,144,5.167,144,6.791,144,,,,,,,4.376,144,4.297,144,5.817,144,,,,,,,3.807,144,3.65,144,4.433,144,,,,,,,3.202,144,2.856,144,3.822,144,,,,,,,2.549,144,2.285,144,3.396,144,,,,,,,2.236,144,1.945,144,2.566,144,,,,,,,2.131,144,1.666,144,2.311,144,,,,,,,2.249,144,1.499,144,2.186,144,23.747,144,24.385,144,22.264,144,995.888,144
2023/04/13 03:45:01,0,144,6.453,144,6.461,144,7.991,144,6.335,144,6.32,144,8.029,144,,,,,,,5.164,144,5.15,144,6.793,144,,,,,,,4.369,144,4.297,144,5.813,144,,,,,,,3.804,144,3.65,144,4.437,144,,,,,,,3.194,144,2.85,144,3.819,144,,,,,,,2.558,144,2.288,144,3.395,144,,,,,,,2.24,144,1.942,144,2.569,144,,,,,,,2.125,144,1.667,144,2.31,144,,,,,,,2.25,144,1.493,144,2.183,144,23.771,144,24.636,144,22.262,144,995.854,144
2023/04/13 03:50:00,0,144,6.431,144,6.46,144,7.989,144,6.322,144,6.313,144,8.033,144,,,,,,,5.147,144,5.149,144,6.792,144,,,,,,,4.371,144,4.282,144,5.816,144,,,,,,,3.793,144,3.648,144,4.436,144,,,,,,,3.185,144,2.844,144,3.82,144,,,,,,,2.553,144,2.276,144,3.395,144,,,,,,,2.241,144,1.947,144,2.569,144,,,,,,,2.127,144,1.669,144,2.317,144,,,,,,,2.242,144,1.499,144,2.18,144,23.81,144,24.66,144,22.051,144,995.888,144
2023/04/13 03:55:01,0,144,6.41,144,6.445,144,7.989,144,6.301,144,6.301,144,8.01,144,,,,,,,5.122,144,5.133,144,6.771,144,,,,,,,4.358,144,4.265,144,5.807,144,,,,,,,3.781,144,3.633,144,4.429,144,,,,,,,3.175,144,2.847,144,3.819,144,,,,,,,2.543,144,2.269,144,3.383,144,,,,,,,2.239,144,1.945,144,2.56,144,,,,,,,2.121,144,1.667,144,2.307,144,,,,,,,2.242,144,1.495,144,2.189,144,23.829,144,24.369,144,21.9,144,996.024,144
