"Date_Time","Major State","Major State Estado","Scat coefficient Channel 1 (RED)","Scat coefficient Channel 1 (RED) Estado","Scat coefficient Channel 2 (GREEN)","Scat coefficient Channel 2 (GREEN) Estado","Scat coefficient Channel 3 (BLUE)","Scat coefficient Channel 3 (BLUE) Estado","Backscatter Channel 1 (RED)","Backscatter Channel 1 (RED) Estado","Backscatter Channel 2 (GREEN)","Backscatter Channel 2 (GREEN) Estado","Backscatter Channel 3 (BLUE)","Backscatter Channel 3 (BLUE) Estado","Sample temperature","Sample temperature Estado","Enclosure temperature","Enclosure temperature Estado","Relative humidity","Relative humidity Estado","Atmospheric pressure","Atmospheric pressure Estado"
2023/04/13 00:00:02,0,144,6.718,144,6.482,144,8.337,144,3.229,144,3.585,144,4.551,144,26.28,144,24.34,144,25.645,144,997.865,144
2023/04/13 00:05:00,0,144,6.639,144,6.56,144,8.273,144,3.207,144,3.761,144,4.556,144,26.285,144,24.399,144,25.775,144,997.984,144
2023/04/13 00:10:01,0,144,6.568,144,6.565,144,8.235,144,3.124,144,3.743,144,4.549,144,26.247,144,24.205,144,25.918,144,998.046,144
2023/04/13 00:15:00,0,144,6.695,144,6.629,144,8.228,144,3.164,144,3.692,144,4.549,144,26.237,144,24.308,144,26.118,144,998.193,144
2023/04/13 00:20:00,0,144,6.962,144,7.395,144,8.266,144,3.136,144,3.481,144,4.547,144,26.28,144,24.446,144,26.384,144,998.271,144
2023/04/13 00:25:00,0,144,7.048,144,7.569,144,8.619,144,3.187,144,4.079,144,4.47,144,26.305,144,24.228,144,26.731,144,998.32,144
2023/04/13 00:30:00,0,144,7.016,144,7.154,144,8.601,144,3.169,144,4.272,144,4.607,144,26.256,144,24.224,144,26.944,144,998.345,144
2023/04/13 00:35:00,0,144,7.042,144,7.003,144,8.604,144,3.239,144,4.138,144,4.465,144,26.28,144,24.425,144,27.096,144,998.312,144
2023/04/13 00:40:01,0,144,7.047,144,6.969,144,8.309,144,3.101,144,4.01,144,4.674,144,26.291,144,24.33,144,27.301,144,998.266,144
2023/04/13 00:45:01,0,144,6.83,144,6.985,144,8.172,144,2.998,144,3.937,144,4.73,144,26.281,144,24.185,144,27.477,144,998.198,144
2023/04/13 00:50:01,0,144,6.784,144,6.881,144,8.138,144,3.043,144,3.843,144,4.626,144,26.249,144,24.339,144,27.65,144,998.12,144
2023/04/13 00:55:01,0,144,6.707,144,6.836,144,8.141,144,3.043,144,3.769,144,4.618,144,26.29,144,24.469,144,27.775,144,998.063,144
2023/04/13 01:00:01,0,144,6.732,144,6.843,144,8.114,144,3.051,144,3.735,144,4.673,144,26.273,144,24.219,144,27.926,144,998.003,144
2023/04/13 01:05:00,0,144,6.71,144,6.876,144,8.04,144,3.103,144,3.708,144,4.651,144,26.254,144,24.203,144,28.109,144,998.071,144
2023/04/13 01:10:01,0,144,6.692,144,6.842,144,7.995,144,3.092,144,3.687,144,4.633,144,26.247,144,24.392,144,28.271,144,998.206,144
2023/04/13 01:15:01,0,144,6.662,144,6.832,144,7.987,144,3.071,144,3.682,144,4.64,144,26.267,144,24.405,144,28.446,144,998.328,144
2023/04/13 01:20:00,0,144,6.418,144,6.82,144,7.997,144,3.097,144,3.666,144,4.643,144,26.286,144,24.183,144,28.585,144,998.337,144
2023/04/13 01:25:00,0,144,6.387,144,6.845,144,8.048,144,3.152,144,3.647,144,4.645,144,26.236,144,24.258,144,28.703,144,998.244,144
2023/04/13 01:30:00,0,144,6.371,144,6.874,144,8.059,144,3.286,144,3.623,144,4.631,144,26.252,144,24.468,144,28.865,144,998.228,144
2023/04/13 01:35:00,0,144,6.319,144,6.895,144,8.058,144,3.133,144,3.624,144,4.61,144,26.286,144,24.397,144,28.968,144,998.214,144
2023/04/13 01:40:00,0,144,6.446,144,6.892,144,8.1,144,3.094,144,3.605,144,4.59,144,26.242,144,24.167,144,29.103,144,998.163,144
2023/04/13 01:45:00,0,144,6.564,144,6.883,144,8.116,144,3.132,144,3.609,144,4.603,144,26.211,144,24.244,144,29.285,144,998.16,144
2023/04/13 01:50:00,0,144,6.581,144,6.92,144,8.142,144,3.127,144,3.602,144,4.594,144,26.23,144,24.459,144,29.479,144,998.125,144
2023/04/13 01:55:01,0,144,6.547,144,6.872,144,8.176,144,3.119,144,3.625,144,4.574,144,26.253,144,24.423,144,29.571,144,998.133,144
2023/04/13 02:00:01,0,144,6.728,144,6.986,144,8.182,144,3.161,144,3.626,144,4.589,144,26.267,144,24.164,144,29.627,144,998.152,144
2023/04/13 02:05:01,0,144,6.347,144,6.922,144,8.347,144,2.938,144,3.64,144,4.55,144,26.251,144,24.224,144,29.717,144,998.187,144
2023/04/13 02:10:01,0,144,6.517,144,6.895,144,8.608,144,2.923,144,3.565,144,4.634,144,26.229,144,24.442,144,29.818,144,998.233,144
2023/04/13 02:15:01,0,144,7.024,144,7.067,144,8.746,144,3.126,144,3.531,144,4.773,144,26.265,144,24.518,144,29.876,144,998.307,144
2023/04/13 02:20:00,0,144,6.973,144,7.565,144,8.87,144,3.159,144,3.439,144,4.588,144,26.286,144,24.234,144,29.93,144,998.282,144
2023/04/13 02:25:01,0,144,6.829,144,7.09,144,8.482,144,3.125,144,3.564,144,4.553,144,26.233,144,24.214,144,30.013,144,998.35,144
2023/04/13 02:30:00,0,144,6.849,144,7.049,144,8.341,144,3.067,144,3.652,144,4.634,144,26.245,144,24.386,144,30.091,144,998.426,144
2023/04/13 02:35:01,0,144,6.628,144,7.06,144,8.279,144,3.118,144,3.605,144,4.593,144,26.232,144,24.569,144,30.129,144,998.415,144
2023/04/13 02:40:01,0,144,6.566,144,7.1,144,8.281,144,3.186,144,3.711,144,4.58,144,26.238,144,24.375,144,30.122,144,998.44,144
2023/04/13 02:45:01,0,144,6.47,144,6.856,144,8.427,144,3.13,144,3.585,144,4.528,144,26.238,144,24.182,144,30.163,144,998.521,144
2023/04/13 02:50:00,0,144,7.101,144,6.84,144,8.43,144,3.132,144,3.529,144,4.601,144,26.236,144,24.29,144,30.214,144,998.524,144
2023/04/13 02:55:01,0,144,6.859,144,7.001,144,8.685,144,3.286,144,3.528,144,4.753,144,26.23,144,24.485,144,30.22,144,998.57,144
2023/04/13 03:00:01,0,144,6.733,144,7.031,144,8.423,144,3.24,144,3.572,144,4.707,144,26.287,144,24.617,144,30.235,144,998.665,144
2023/04/13 03:05:00,0,144,6.778,144,7.104,144,8.519,144,3.239,144,3.536,144,4.654,144,26.341,144,24.345,144,30.232,144,998.697,144
2023/04/13 03:10:00,0,144,6.945,144,7.257,144,8.603,144,3.187,144,3.493,144,4.629,144,26.286,144,24.21,144,30.245,144,998.686,144
2023/04/13 03:15:00,0,144,6.87,144,7.298,144,8.679,144,3.139,144,3.482,144,4.627,144,26.245,144,24.32,144,30.281,144,998.705,144
2023/04/13 03:20:01,0,144,7.057,144,7.421,144,8.717,144,3.103,144,3.545,144,4.594,144,26.252,144,24.524,144,30.341,144,998.79,144
2023/04/13 03:25:01,0,144,7.187,144,7.511,144,8.757,144,3.208,144,3.573,144,4.625,144,26.337,144,24.628,144,30.31,144,998.852,144
2023/04/13 03:30:00,0,144,7.021,144,7.63,144,8.828,144,3.129,144,3.63,144,4.626,144,26.346,144,24.309,144,30.32,144,998.876,144
2023/04/13 03:35:01,0,144,7.113,144,7.651,144,8.917,144,3.157,144,3.726,144,4.68,144,26.29,144,24.211,144,30.363,144,998.909,144
2023/04/13 03:40:00,0,144,7.145,144,7.676,144,9.106,144,3.164,144,3.697,144,4.688,144,26.25,144,24.322,144,30.382,144,999.001,144
2023/04/13 03:45:00,0,144,7.023,144,7.69,144,9.421,144,3.239,144,3.701,144,4.88,144,26.277,144,24.502,144,30.367,144,999.069,144
2023/04/13 03:50:00,0,144,6.774,144,7.147,144,8.596,144,3.134,144,3.414,144,4.672,144,26.293,144,24.684,144,30.285,144,999.061,144
2023/04/13 03:55:01,0,144,6.4,144,6.895,144,8.512,144,3.11,144,3.584,144,4.508,144,26.325,144,24.437,144,30.221,144,999.12,144
2023/04/13 04:00:01,0,144,6.263,144,6.381,144,8.294,144,3.127,144,3.533,144,4.448,144,26.331,144,24.227,144,30.212,144,999.281,144
2023/04/13 04:05:00,0,144,6.181,144,6.152,144,8.1,144,3.09,144,3.576,144,4.424,144,26.298,144,24.289,144,30.229,144,999.4,144
2023/04/13 04:10:01,0,144,6.049,144,6.116,144,7.934,144,3.022,144,3.459,144,4.397,144,26.255,144,24.451,144,30.191,144,999.498,144
2023/04/13 04:15:00,0,144,5.955,144,6.094,144,7.844,144,2.99,144,3.408,144,4.383,144,26.313,144,24.641,144,30.095,144,999.579,144
2023/04/13 04:20:00,0,144,5.918,144,6.073,144,7.793,144,2.982,144,3.413,144,4.393,144,26.332,144,24.553,144,29.913,144,999.628,144
2023/04/13 04:25:01,0,144,5.843,144,6.024,144,7.714,144,2.99,144,3.405,144,4.389,144,26.312,144,24.28,144,29.911,144,999.604,144
2023/04/13 04:30:00,0,144,5.752,144,5.999,144,7.68,144,2.981,144,3.417,144,4.389,144,26.327,144,24.271,144,29.851,144,999.633,144
2023/04/13 04:35:01,0,144,5.676,144,5.96,144,7.657,144,2.991,144,3.428,144,4.393,144,26.337,144,24.404,144,29.864,144,999.712,144
2023/04/13 04:40:00,0,144,5.649,144,5.969,144,7.65,144,2.994,144,3.434,144,4.381,144,26.337,144,24.603,144,29.842,144,999.769,144
2023/04/13 04:45:00,0,144,5.613,144,5.986,144,7.638,144,2.985,144,3.444,144,4.389,144,26.336,144,24.662,144,29.711,144,999.728,144
2023/04/13 04:50:00,0,144,5.05,144,5.95,144,7.588,144,2.805,144,3.433,144,4.391,144,26.353,144,24.334,144,29.536,144,999.69,144
2023/04/13 04:55:01,0,144,4.807,144,5.907,144,7.591,144,2.932,144,3.427,144,4.394,144,26.316,144,24.208,144,29.619,144,999.728,144
2023/04/13 05:00:01,0,144,5.07,144,5.858,144,7.541,144,2.949,144,3.423,144,4.393,144,26.27,144,24.276,144,29.676,144,999.861,144
2023/04/13 05:05:02,0,144,5.128,144,5.854,144,7.564,144,3.061,144,3.419,144,4.43,144,26.277,144,24.452,144,29.464,144,999.91,144
2023/04/13 05:10:00,0,144,5.325,144,5.855,144,7.377,144,3.016,144,3.422,144,4.608,144,26.274,144,24.645,144,29.213,144,999.956,144
2023/04/13 05:15:01,0,144,5.591,144,5.891,144,7.529,144,2.864,144,3.444,144,4.641,144,26.288,144,24.551,144,29.312,144,1000.084,144
2023/04/13 05:20:00,0,144,5.707,144,5.821,144,7.513,144,2.888,144,3.683,144,4.68,144,26.3,144,24.239,144,29.053,144,1000.021,144
2023/04/13 05:25:00,0,144,5.344,144,5.734,144,7.383,144,2.959,144,3.734,144,4.657,144,26.248,144,24.184,144,28.768,144,1000.1,144
2023/04/13 05:30:00,0,144,5.207,144,5.797,144,7.385,144,3.035,144,3.63,144,4.629,144,26.229,144,24.311,144,28.514,144,1000.048,144
2023/04/13 05:35:01,0,144,5.228,144,5.807,144,7.438,144,3.083,144,3.592,144,4.599,144,26.208,144,24.497,144,28.361,144,1000.046,144
2023/04/13 05:40:00,0,144,5.428,144,5.91,144,7.933,144,3.093,144,3.605,144,4.695,144,26.23,144,24.678,144,28.268,144,1000.227,144
2023/04/13 05:45:00,0,144,5.608,144,6.228,144,8.828,144,3.132,144,3.713,144,4.947,144,26.285,144,24.45,144,28.059,144,1000.257,144
2023/04/13 05:50:00,0,144,5.75,144,6.829,144,8.542,144,3.148,144,3.798,144,4.84,144,26.253,144,24.205,144,27.943,144,1000.36,144
2023/04/13 05:55:00,0,144,5.862,144,6.87,144,8.759,144,3.159,144,3.899,144,4.767,144,26.21,144,24.217,144,27.878,144,1000.415,144
2023/04/13 06:00:00,0,144,6.024,144,6.976,144,8.916,144,3.192,144,3.749,144,4.963,144,26.223,144,24.355,144,27.875,144,1000.45,144
2023/04/13 06:05:00,0,144,6.557,144,7.384,144,9.503,144,3.308,144,3.766,144,4.988,144,26.241,144,24.549,144,27.859,144,1000.553,144
2023/04/13 06:10:00,0,144,7.725,144,7.498,144,10.169,144,3.407,144,3.783,144,5.111,144,26.292,144,24.703,144,27.836,144,1000.713,144
2023/04/13 06:15:01,0,144,12.721,144,12.273,144,14.965,144,3.859,144,4.666,144,5.971,144,26.329,144,24.413,144,27.776,144,1000.824,144
2023/04/13 06:20:00,0,144,8.444,144,9.092,144,11.018,144,3.685,144,4.009,144,5.227,144,26.29,144,24.215,144,27.746,144,1000.949,144
2023/04/13 06:25:00,0,144,6.47,144,7.372,144,8.073,144,3.24,144,3.746,144,4.643,144,26.25,144,24.23,144,27.775,144,1000.965,144
2023/04/13 06:30:00,0,144,6.043,144,6.893,144,8.184,144,3.068,144,3.627,144,4.768,144,26.22,144,24.391,144,27.875,144,1001.025,144
2023/04/13 06:35:00,0,144,6.15,144,7.214,144,8.542,144,3.078,144,3.664,144,4.841,144,26.264,144,24.587,144,27.861,144,1001.074,144
2023/04/13 06:40:00,0,144,6.166,144,7.047,144,8.297,144,3.25,144,3.82,144,4.65,144,26.317,144,24.665,144,27.372,144,1001.142,144
2023/04/13 06:45:00,0,144,6.109,144,6.788,144,8.032,144,3.215,144,3.7,144,4.523,144,26.281,144,24.349,144,27.207,144,1001.174,144
2023/04/13 06:50:01,0,144,6.053,144,6.644,144,7.983,144,3.18,144,3.656,144,4.636,144,26.249,144,24.212,144,27.137,144,1001.237,144
2023/04/13 06:55:00,0,144,5.961,144,6.589,144,7.944,144,3.131,144,3.617,144,4.637,144,26.256,144,24.27,144,27.017,144,1001.329,144
2023/04/13 07:00:00,0,144,5.971,144,6.474,144,7.866,144,3.109,144,3.572,144,4.584,144,26.226,144,24.444,144,26.954,144,1001.375,144
2023/04/13 07:05:01,0,144,5.932,144,6.348,144,7.891,144,3.107,144,3.568,144,4.543,144,26.259,144,24.655,144,26.842,144,1001.486,144
2023/04/13 07:10:01,0,144,5.939,144,6.373,144,8.253,144,3.157,144,3.571,144,4.943,144,26.329,144,24.488,144,26.646,144,1001.521,144
2023/04/13 07:15:01,0,144,5.952,144,6.336,144,9.106,144,3.054,144,3.57,144,4.963,144,26.289,144,24.202,144,26.379,144,1001.508,144
2023/04/13 07:20:01,0,144,5.946,144,6.331,144,9.401,144,3.123,144,3.571,144,4.907,144,26.258,144,24.2,144,26.219,144,1001.527,144
2023/04/13 07:25:00,0,144,6.152,144,6.332,144,8.963,144,3.113,144,3.586,144,4.791,144,26.235,144,24.351,144,25.932,144,1001.546,144
2023/04/13 07:30:00,0,144,6.375,144,6.399,144,8.973,144,3.275,144,3.617,144,4.675,144,26.274,144,24.56,144,25.786,144,1001.622,144
2023/04/13 07:35:00,0,144,6.846,144,6.8,144,9.063,144,3.283,144,3.656,144,4.658,144,26.34,144,24.6,144,25.616,144,1001.67,144
2023/04/13 07:40:00,0,144,6.964,144,7.53,144,9.426,144,3.329,144,3.703,144,4.714,144,26.298,144,24.289,144,25.501,144,1001.662,144
2023/04/13 07:45:00,0,144,7.026,144,7.833,144,9.416,144,3.407,144,3.6,144,4.682,144,26.254,144,24.204,144,25.506,144,1001.698,144
2023/04/13 07:50:01,0,144,7.398,144,7.682,144,9.342,144,3.277,144,3.709,144,4.755,144,26.199,144,24.311,144,25.472,144,1001.752,144
2023/04/13 07:55:00,0,144,7.792,144,7.852,144,9.756,144,3.186,144,3.783,144,4.822,144,26.189,144,24.523,144,25.434,144,1001.757,144
2023/04/13 08:00:00,0,144,7.922,144,8.595,144,10.407,144,3.404,144,3.874,144,4.833,144,26.24,144,24.617,144,25.323,144,1001.703,144
2023/04/13 08:05:00,0,144,7.602,144,8.094,144,10.147,144,3.671,144,3.758,144,4.765,144,26.236,144,24.3,144,25.12,144,1001.738,144
2023/04/13 08:10:00,0,144,7.732,144,8.543,144,10.797,144,3.687,144,3.903,144,5.054,144,26.246,144,24.216,144,25.084,144,1001.752,144
2023/04/13 08:15:00,0,144,7.683,144,8.542,144,10.77,144,3.559,144,3.823,144,5.182,144,26.257,144,24.35,144,24.969,144,1001.814,144
2023/04/13 08:20:00,0,144,7.821,144,8.891,144,11.094,144,3.51,144,3.909,144,5.297,144,26.273,144,24.57,144,24.934,144,1001.893,144
2023/04/13 08:25:01,0,144,8.244,144,8.919,144,10.778,144,3.433,144,3.668,144,5.104,144,26.287,144,24.393,144,24.788,144,1001.934,144
2023/04/13 08:30:00,0,144,8.072,144,9.012,144,10.715,144,3.367,144,4.213,144,5.085,144,26.279,144,24.218,144,24.595,144,1001.966,144
2023/04/13 08:35:00,0,144,8.426,144,8.994,144,10.573,144,3.424,144,4.061,144,5.157,144,26.247,144,24.351,144,24.47,144,1002.053,144
2023/04/13 08:40:00,0,144,8.14,144,8.32,144,10.6,144,3.309,144,4.025,144,5.118,144,26.301,144,24.51,144,24.24,144,1002.069,144
2023/04/13 08:45:00,0,144,7.943,144,8.273,144,10.448,144,3.354,144,4.02,144,5.089,144,26.3,144,24.271,144,24.127,144,1002.053,144
2023/04/13 08:50:00,0,144,7.799,144,8.231,144,10.273,144,3.387,144,3.983,144,5.02,144,26.278,144,24.284,144,23.693,144,1002.083,144
2023/04/13 08:55:01,0,144,7.926,144,8.024,144,9.985,144,3.473,144,3.986,144,5.109,144,26.291,144,24.459,144,23.293,144,1002.105,144
2023/04/13 09:00:00,0,144,7.366,144,8.119,144,9.522,144,3.312,144,3.882,144,4.732,144,26.276,144,24.273,144,23.02,144,1002.129,144
2023/04/13 09:05:00,0,144,7.379,144,8.179,144,9.55,144,3.235,144,3.825,144,4.715,144,26.205,144,24.259,144,23.013,144,1002.143,144
2023/04/13 09:10:01,0,144,7.787,144,8.213,144,9.648,144,3.345,144,3.834,144,4.837,144,26.26,144,24.453,144,22.869,144,1002.124,144
2023/04/13 09:15:00,0,144,7.5,144,8.174,144,9.455,144,3.249,144,3.843,144,4.935,144,26.227,144,24.257,144,22.829,144,1002.132,144
2023/04/13 09:20:00,0,144,7.54,144,7.898,144,9.333,144,3.052,144,3.791,144,4.929,144,26.199,144,24.255,144,22.822,144,1002.124,144
2023/04/13 09:25:00,0,144,7.353,144,7.505,144,9.237,144,3.061,144,3.688,144,4.851,144,26.216,144,24.429,144,22.82,144,1002.14,144
2023/04/13 09:30:00,0,144,7.372,144,7.486,144,9.19,144,3.038,144,3.745,144,4.814,144,26.244,144,24.238,144,22.928,144,1002.102,144
2023/04/13 09:35:00,0,144,8.09,144,8.731,144,10.819,144,3.493,144,4.128,144,5.411,144,26.228,144,24.278,144,22.891,144,1002.105,144
2023/04/13 09:40:01,0,144,7.386,144,7.495,144,9.836,144,3.329,144,3.851,144,5.016,144,26.226,144,24.383,144,22.699,144,1002.143,144
2023/04/13 09:45:00,0,144,7.313,144,7.535,144,9.046,144,3.376,144,3.909,144,5.004,144,26.219,144,24.209,144,22.506,144,1002.164,144
2023/04/13 09:50:00,0,144,7.335,144,7.445,144,9.318,144,3.385,144,4.079,144,5.003,144,26.201,144,24.336,144,22.277,144,1002.14,144
2023/04/13 09:55:00,0,144,7.369,144,7.463,144,9.305,144,3.437,144,4.04,144,4.854,144,26.185,144,24.317,144,22.223,144,1002.107,144
2023/04/13 10:00:00,0,144,7.275,144,7.538,144,9.2,144,3.375,144,4.015,144,4.895,144,26.171,144,24.215,144,22.098,144,1002.091,144
2023/04/13 10:05:01,0,144,7.336,144,7.616,144,8.856,144,3.408,144,3.99,144,4.969,144,26.162,144,24.383,144,22.009,144,1002.015,144
2023/04/13 10:10:01,0,144,7.318,144,7.716,144,9.057,144,3.38,144,3.934,144,4.835,144,26.166,144,24.247,144,21.955,144,1001.947,144
2023/04/13 10:15:00,0,144,7.013,144,7.277,144,9.022,144,3.395,144,3.858,144,4.742,144,26.147,144,24.288,144,21.768,144,1001.923,144
2023/04/13 10:20:01,0,144,6.833,144,7.041,144,8.779,144,3.334,144,3.823,144,4.758,144,26.21,144,24.35,144,21.684,144,1001.898,144
2023/04/13 10:25:01,0,144,6.629,144,6.971,144,8.649,144,3.345,144,3.781,144,4.784,144,26.202,144,24.234,144,21.587,144,1001.953,144
2023/04/13 10:30:00,0,144,6.859,144,7.083,144,8.789,144,3.265,144,3.919,144,4.738,144,26.183,144,24.371,144,22.76,144,1001.901,144
2023/04/13 10:35:00,0,144,9.032,144,8.059,144,10.446,144,3.417,144,3.977,144,4.863,144,26.183,144,24.254,144,25.066,144,1001.939,144
2023/04/13 10:40:00,0,144,10.239,144,10.121,144,11.465,144,3.937,144,3.893,144,5.113,144,26.187,144,24.389,144,26.401,144,1002.086,144
2023/04/13 10:45:01,0,144,11.752,144,10.991,144,13.705,144,3.979,144,4.019,144,5.296,144,26.229,144,24.303,144,27.392,144,1002.14,144
2023/04/13 10:50:00,0,144,10.652,144,10.236,144,11.469,144,3.742,144,4,144,5.182,144,26.219,144,24.351,144,27.772,144,1002.091,144
2023/04/13 10:55:00,0,144,9.853,144,10.117,144,10.817,144,3.566,144,3.862,144,5.118,144,26.219,144,24.349,144,28.067,144,1002.053,144
2023/04/13 11:00:01,0,144,10.231,144,11.113,144,10.933,144,3.633,144,3.954,144,5.14,144,26.223,144,24.287,144,28.018,144,1002.002,144
2023/04/13 11:05:00,0,144,10.872,144,11.218,144,11.718,144,4.554,144,4.613,144,5.161,144,26.212,144,24.418,144,28.259,144,1001.985,144
2023/04/13 11:10:00,0,144,11.027,144,11.085,144,12.016,144,4.423,144,4.708,144,5.279,144,26.215,144,24.294,144,28.489,144,1001.98,144
2023/04/13 11:15:00,0,144,10.658,144,10.568,144,12.117,144,3.984,144,4.421,144,5.302,144,26.231,144,24.436,144,28.658,144,1001.958,144
2023/04/13 11:20:00,0,144,10.415,144,10.413,144,11.752,144,3.861,144,4.346,144,5.262,144,26.255,144,24.328,144,28.736,144,1001.858,144
2023/04/13 11:25:00,0,144,10.368,144,10.334,144,12.07,144,3.954,144,4.262,144,5.282,144,26.244,144,24.402,144,28.819,144,1001.847,144
2023/04/13 11:30:01,0,144,10.202,144,9.475,144,10.761,144,4.055,144,4.16,144,5.094,144,26.284,144,24.383,144,28.782,144,1001.803,144
2023/04/13 11:35:00,0,144,10.116,144,9.28,144,10.435,144,4.014,144,4.076,144,5.184,144,26.233,144,24.346,144,28.834,144,1001.725,144
2023/04/13 11:40:00,0,144,10.062,144,9.347,144,10.522,144,3.904,144,4.03,144,5.089,144,26.281,144,24.448,144,28.781,144,1001.619,144
2023/04/13 11:45:00,0,144,10.094,144,9.596,144,10.79,144,3.866,144,4.06,144,5.133,144,26.285,144,24.358,144,28.549,144,1001.578,144
2023/04/13 11:50:01,0,144,10.131,144,9.75,144,10.856,144,3.852,144,4.039,144,5.107,144,26.276,144,24.468,144,28.645,144,1001.543,144
2023/04/13 11:55:00,0,144,10.128,144,9.873,144,10.907,144,3.87,144,4.102,144,5.123,144,26.323,144,24.346,144,28.777,144,1001.491,144
2023/04/13 12:00:00,0,144,10.127,144,10.021,144,11.007,144,3.897,144,4.408,144,5.175,144,26.294,144,24.472,144,29.377,144,1001.559,144
2023/04/13 12:05:00,0,144,10.113,144,10.301,144,10.559,144,3.866,144,4.185,144,5.313,144,26.265,144,24.395,144,29.489,144,1001.397,144
2023/04/13 12:10:01,0,144,10.049,144,10.078,144,10.536,144,3.83,144,4.172,144,5.087,144,26.289,144,24.476,144,29.571,144,1001.391,144
2023/04/13 12:15:00,0,144,9.77,144,9.22,144,10.421,144,3.473,144,4.026,144,5.13,144,26.305,144,24.472,144,29.519,144,1001.299,144
2023/04/13 12:20:00,0,144,10.123,144,9.284,144,10.279,144,3.577,144,4.081,144,5.076,144,26.312,144,24.499,144,29.544,144,1001.296,144
2023/04/13 12:25:00,0,144,9.582,144,9.25,144,10.231,144,3.571,144,4.027,144,5.051,144,26.317,144,24.507,144,29.79,144,1001.255,144
2023/04/13 12:30:00,0,144,9.253,144,9.339,144,10.202,144,3.487,144,4.002,144,5.012,144,26.31,144,24.461,144,29.57,144,1001.223,144
2023/04/13 12:35:00,0,144,9.792,144,9.309,144,10.27,144,3.609,144,3.994,144,4.985,144,26.334,144,24.539,144,29.667,144,1001.112,144
2023/04/13 12:40:02,0,144,9.537,144,9.147,144,10.323,144,3.83,144,3.998,144,4.967,144,26.344,144,24.437,144,29.604,144,1001.185,144
2023/04/13 12:45:00,0,144,9.473,144,9.107,144,10.41,144,3.676,144,4.028,144,4.987,144,26.356,144,24.577,144,29.224,144,1001.247,144
2023/04/13 12:50:01,0,144,9.604,144,9.099,144,10.33,144,3.774,144,4.014,144,4.991,144,26.38,144,24.454,144,29.831,144,1001.193,144
2023/04/13 12:55:01,0,144,9.181,144,9.065,144,9.882,144,3.773,144,3.989,144,4.915,144,26.38,144,24.548,144,30.048,144,1001.12,144
2023/04/13 13:00:00,0,144,9.655,144,9.116,144,11.317,144,3.784,144,3.981,144,4.998,144,26.408,144,24.449,144,30.118,144,1001.161,144
2023/04/13 13:05:00,0,144,9.771,144,9.168,144,11.375,144,3.811,144,3.984,144,4.818,144,26.382,144,24.506,144,30.146,144,1001.066,144
2023/04/13 13:10:01,0,144,9.682,144,9.161,144,10.781,144,3.785,144,3.977,144,4.822,144,26.421,144,24.496,144,30.344,144,1000.987,144
2023/04/13 13:15:00,0,144,9.612,144,9.202,144,10.68,144,3.773,144,3.991,144,4.823,144,26.43,144,24.47,144,30.425,144,1001.049,144
2023/04/13 13:20:00,0,144,9.573,144,9.228,144,10.641,144,3.706,144,3.993,144,4.872,144,26.41,144,24.538,144,30.479,144,1000.862,144
2023/04/13 13:25:01,0,144,9.52,144,9.243,144,10.523,144,3.679,144,3.986,144,4.905,144,26.386,144,24.471,144,30.49,144,1000.995,144
2023/04/13 13:30:01,0,144,9.569,144,9.266,144,10.506,144,3.704,144,4.01,144,4.923,144,26.406,144,24.573,144,30.653,144,1000.87,144
2023/04/13 13:35:00,0,144,9.658,144,9.281,144,10.55,144,3.754,144,4.023,144,4.96,144,26.399,144,24.471,144,30.921,144,1000.892,144
2023/04/13 13:40:00,0,144,9.358,144,9.245,144,10.344,144,3.886,144,4.026,144,4.833,144,26.392,144,24.571,144,30.739,144,1000.916,144
2023/04/13 13:45:00,0,144,9.464,144,8.972,144,10.279,144,3.812,144,3.932,144,4.887,144,26.401,144,24.455,144,30.439,144,1000.792,144
2023/04/13 13:50:00,0,144,9.363,144,8.722,144,9.97,144,3.686,144,3.786,144,4.911,144,26.441,144,24.572,144,30.352,144,1000.756,144
2023/04/13 13:55:00,0,144,9.316,144,8.654,144,9.794,144,3.664,144,3.872,144,4.911,144,26.458,144,24.492,144,30.648,144,1000.773,144
2023/04/13 14:00:01,0,144,9.011,144,8.6,144,9.79,144,4.196,144,3.919,144,4.882,144,26.46,144,24.557,144,30.538,144,1000.729,144
2023/04/13 14:05:01,0,144,10.688,144,9.272,144,9.896,144,4.046,144,4.134,144,4.903,144,26.466,144,24.509,144,30.638,144,1000.691,144
2023/04/13 14:10:00,0,144,9.111,144,8.735,144,9.374,144,3.549,144,4.154,144,4.779,144,26.454,144,24.519,144,30.819,144,1000.691,144
2023/04/13 14:15:01,0,144,9.985,144,9.367,144,9.917,144,3.662,144,4.264,144,4.844,144,26.461,144,24.541,144,31.326,144,1000.623,144
2023/04/13 14:20:01,0,144,10.191,144,9.379,144,10.615,144,3.615,144,4.042,144,5.027,144,26.478,144,24.462,144,31.461,144,1000.653,144
2023/04/13 14:25:01,0,144,9.448,144,8.817,144,9.796,144,3.409,144,3.798,144,4.753,144,26.434,144,24.559,144,31.647,144,1000.545,144
2023/04/13 14:30:00,0,144,9.495,144,8.69,144,9.861,144,3.365,144,3.825,144,4.718,144,26.453,144,24.443,144,31.769,144,1000.615,144
2023/04/13 14:35:01,0,144,9.547,144,8.795,144,9.818,144,3.368,144,3.901,144,4.798,144,26.437,144,24.588,144,31.92,144,1000.604,144
