"date","ScatRed3000","ScatGreen3000","ScatBlue3000","RH3000","SAE3000","ScatRed4000","ScatGreen4000","ScatBlue4000","RH4000","SAE4000","fRHRed","fRHGreen","fRHBlue"
2023-05-29 11:25:00,26.0799511777085,32.6135975235157,40.088257729829,48.7004,1.24557642909179,17.6926803386554,22.6433051397889,28.5512467515301,27.61,1.38604621267599,1.47405314958008,1.44031965837915,1.40408081225667
2023-05-29 11:30:00,26.5498038122906,32.7966871452888,40.3638333893642,48.9024,1.21237242169656,17.9631875074409,22.9617981596786,28.9410535512251,27.576,1.38129880356075,1.47801183956316,1.42831527902203,1.39469122359077
2023-05-29 11:35:00,26.9665886340985,33.182979560804,40.7847674209798,48.8264,1.19706679742429,18.1843413550396,23.2590439094665,29.3057149704713,27.729,1.38222127357162,1.48295657827745,1.42666997362254,1.39170013296297
2023-05-29 11:40:00,27.4978199937683,33.7191693007851,41.3893733077781,48.8344,1.18298214928427,18.4415313237372,23.5790099087367,29.6912791401003,27.778,1.37942578380552,1.49108116408827,1.43005026213129,1.39399091270132
2023-05-29 11:45:00,27.6700045741847,34.0599507741358,41.8407333007195,49.0054,1.19660774783929,18.619649375687,23.8841116888678,30.0767507385387,27.94,1.38925899491035,1.48606474890528,1.426050556865,1.39113209616447
2023-05-29 11:50:00,27.8090145078421,34.1643296041471,42.0151098359995,49.3304,1.19383366396549,18.8738056707424,24.1230557108779,30.3526926139473,28.311,1.37617610894035,1.47341850355865,1.41625215369134,1.38423007047135
2023-05-29 11:55:00,28.0270069030141,34.5577873413102,42.5571470420835,50.2734,1.20855888674503,19.0520846468373,24.4261864135804,30.7477108245684,28.726,1.38665275632962,1.4710729782353,1.41478439393621,1.38407529864236
2023-05-29 12:00:00,28.3166495149093,34.9854009520623,43.0978506105399,50.1544,1.21551104954622,19.2559259790226,24.4889700427112,30.9914285834088,28.584,1.37735039440871,1.47054208381137,1.42861871655052,1.39063775309836
2023-05-29 12:05:00,28.5065028836288,35.1747189881604,43.3458783554941,50.2034,1.21261608572712,19.3122795539192,23.2827798124667,30.7147836705985,28.323,1.33335847117422,1.47608172323934,1.51076114070048,1.41123827601581
2023-05-29 12:10:00,28.6934798817018,35.366807760336,43.5722857903977,50.4454,1.20868751225986,18.204657690784,25.2376850979534,34.4004253130357,28.557,1.8429229034215,1.57616146203219,1.40134911831529,1.26662055465594
2023-05-29 12:15:00,28.9022494844899,35.6284012725795,43.8880869726637,51.0884,1.20863382896419,16.4468445313992,29.1479387822134,40.775963841151,29.113,2.65081157497613,1.7573127434452,1.2223300432592,1.07632249095659
2023-05-29 12:20:00,43.2732500669332,48.4710233760565,57.0077734284047,52.5234,0.792592062755233,15.3453148754022,32.0409201896389,46.176031618041,29.968,3.22476075857606,2.81996494814832,1.51278499772084,1.23457498253557
2023-05-29 12:25:00,52.1300471111865,58.4475495084115,67.8926535743715,53.3654,0.76076846748655,18.3180716623738,38.3739044797846,52.2693189146646,30.474,3.0770784753257,2.84582613672508,1.52310666065273,1.29890067412613
2023-05-29 12:30:00,46.4123784008214,55.9175092104369,66.9655784983011,53.8044,1.0612933061496,30.9740474114583,43.8815470279555,53.0414213318111,30.814,1.57236392202245,1.49842795112569,1.27428299587555,1.26251478216213
2023-05-29 12:35:00,46.5704716013652,55.0567194648405,65.920712830685,54.2584,1.00406691815902,32.03975980078,44.0048263331708,53.2586467124323,31.13,1.48305363221463,1.45352124644304,1.25115184066387,1.23774667401185
2023-05-29 12:40:00,44.4011820001031,53.7999090671312,65.2677558867885,54.6734,1.11443287790962,33.1164176670537,44.1494347352149,53.2799224442663,30.827,1.38586764767832,1.34076041818606,1.21858658870255,1.22499720143291
2023-05-29 12:45:00,43.8755024538599,53.4442673782505,64.7965953549123,54.8344,1.12852444658873,33.0106550877257,43.8003477170073,53.1388104130928,30.848,1.38643661731935,1.32913152850984,1.22017906623829,1.21938362660349
2023-05-29 12:50:00,42.6366795345831,52.8638570496619,64.2244053573367,54.9624,1.18731067208585,32.851082783729,43.7261601493891,53.2610715723245,30.947,1.40702004787778,1.29787744943679,1.20897551646552,1.20584140463875
2023-05-29 12:55:00,43.3903833790065,53.0341591127565,64.424580973558,55.2384,1.14418194417437,33.2709274525629,43.9517905529378,53.5685057495868,31.228,1.38610612805828,1.30415310606751,1.20664388061459,1.20265779438985
2023-05-29 13:00:00,43.2616470906092,52.8428998585017,64.2779358074733,55.4554,1.14598595241827,33.0759838103658,43.8220647858424,53.5307477786237,31.483,1.40113575590943,1.30794740191677,1.20585143846471,1.20076663366061
2023-05-29 13:05:00,38.3876318854141,48.3067211996253,58.8228091875207,55.0074,1.23812608692393,32.1721716697696,42.8651040071007,52.6774170259456,30.543,1.43476303835772,1.19319367929038,1.12694748603953,1.11666084839635
2023-05-29 13:10:00,39.5606282119457,47.9922243835899,58.2709513348075,55.6954,1.12036358477566,32.1863225391454,42.4534152524419,52.2648051392096,30.997,1.40953963508764,1.22911302351586,1.13046792815637,1.11491760429605
2023-05-29 13:15:00,39.4504390750531,47.8511395151817,58.3005460828934,55.9784,1.12953800275989,32.2770602575984,42.2600995665346,52.058253505209,31.632,1.3891315452781,1.22224387104046,1.13230068092586,1.11990975796105
2023-05-29 13:20:00,40.0249494844384,48.3697119048702,58.9352337878322,56.3154,1.11865856459982,32.1762199775364,42.139285317971,51.9450288113916,31.813,1.39184283924702,1.24392950795282,1.147853162195,1.1345692771068
2023-05-29 13:25:00,39.970548232375,48.4473343200209,59.1462638572314,56.1384,1.13303517436607,32.1621810584695,42.0348025428586,51.8744155475993,31.057,1.38884970909929,1.242781021589,1.15255291780243,1.14018178774389
2023-05-29 13:30:00,39.807119899486,48.1094029965385,58.7813437775747,56.6494,1.12660800462052,32.0636710815235,41.78586370459,51.6354961892421,31.538,1.38394497075443,1.24150225338435,1.15133202311321,1.13839021827433
2023-05-29 13:35:00,39.7774980079939,48.2706048541631,59.0428550883523,57.0554,1.14190738458479,31.9467836474677,41.5347673320485,51.3932292862434,31.744,1.38053112904621,1.24511745679747,1.16217347429119,1.14884501146061
2023-05-29 13:40:00,39.2464610965265,47.7537952892133,58.5079109779156,56.9684,1.1545620317884,31.7280775866647,41.127258738102,50.9793265671942,31.817,1.37652952787049,1.23696309646639,1.16112273840834,1.1476791656084
2023-05-29 13:45:00,39.3617086647126,46.3260693277884,56.6877944391755,58.1484,1.05140776971835,31.4642947323576,40.7068559467878,50.5350809748806,32.007,1.37501286965936,1.25099605757994,1.13804095772825,1.12175133284843
2023-05-29 13:50:00,40.4806477634576,43.1976619284136,51.4043739047618,57.4724,0.680175544411167,30.9347846495368,40.0764720185033,49.8458496730803,31.451,1.38433423751679,1.30858023490601,1.07788085509296,1.03126688063105
2023-05-29 13:55:00,34.9131233207481,39.2972599833025,46.6529457122558,57.1914,0.833279824266201,30.545967276842,39.673656558683,49.4120657200492,31.79,1.39576061855344,1.14296997061268,0.990512682519601,0.944161006677486
2023-05-29 14:00:00,34.7093504175128,40.7918811349506,49.3912598921955,56.9884,1.01760818822139,30.5920107202385,39.6348743959811,49.3425365847566,31.35,1.38712132258038,1.13458872432175,1.0291916337973,1.00098745039901
2023-05-29 14:05:00,35.690921574881,42.370859211408,51.3751960123918,56.7674,1.0517424779368,30.3408353678802,39.3576934171555,49.0237944269044,30.823,1.39229353642679,1.17633285775199,1.07655849549707,1.0479644958734
2023-05-29 14:10:00,33.9759237370205,40.1508517729206,48.7933937716668,55.9164,1.04435082083808,29.8358377381662,38.8055171043684,48.4222820216589,30.319,1.40522319678624,1.13876218375991,1.03466864427895,1.00766406981484
2023-05-29 14:15:00,35.6230988969916,35.750163931686,41.2006223011475,55.4894,0.406867279341819,29.4753622541957,38.3856393257049,47.9289508833816,30.3,1.41082867353391,1.20857204704654,0.931342151900697,0.859618696878946
2023-05-29 14:20:00,34.6218913599954,35.4817702410398,40.4489180667958,55.4534,0.439290874940875,29.0948407837416,37.958706510726,47.3969211240448,30.248,1.41630791196181,1.18996668919193,0.93474655757866,0.853408135117785
2023-05-29 14:25:00,34.1638730774457,34.4656253417474,39.104052909471,54.7644,0.378881218116394,29.4936180107942,38.2327373311743,45.2453553667693,30.147,1.24728374927336,1.15834798785765,0.901468943832194,0.864266676490538
2023-05-29 14:30:00,33.4011725102649,33.8636842653309,38.5171384428518,54.6234,0.400698574964985,33.2629349865008,32.154674058672,36.302141034631,30.019,0.237281763528512,1.00415590277347,1.05314966662515,1.06101561354488
2023-05-29 14:35:00,32.6014215201701,33.420939245059,38.1690949811118,54.2894,0.445260034815139,34.2338153319104,30.2736450955331,33.6168505713903,29.966,-0.0756199464894059,0.952316334130054,1.10396151965164,1.13541555298448
