"Date_Time","Major State","Major State Estado","Scat coefficient Channel 1 (RED)","Scat coefficient Channel 1 (RED) Estado","Scat coefficient Channel 2 (GREEN)","Scat coefficient Channel 2 (GREEN) Estado","Scat coefficient Channel 3 (BLUE)","Scat coefficient Channel 3 (BLUE) Estado","Backscatter Channel 1 (RED)","Backscatter Channel 1 (RED) Estado","Backscatter Channel 2 (GREEN)","Backscatter Channel 2 (GREEN) Estado","Backscatter Channel 3 (BLUE)","Backscatter Channel 3 (BLUE) Estado","Sample temperature","Sample temperature Estado","Enclosure temperature","Enclosure temperature Estado","Relative humidity","Relative humidity Estado","Atmospheric pressure","Atmospheric pressure Estado"
2023/05/09 00:00:00,0,144,29.36,144,33.212,144,41.545,144,5.126,144,5.455,144,5.957,144,26.512,144,24.532,144,52.955,144,1006.225,144
2023/05/09 00:05:01,0,144,29.269,144,32.996,144,41.585,144,5.11,144,5.504,144,5.986,144,26.51,144,24.42,144,52.707,144,1006.152,144
2023/05/09 00:10:00,0,144,29.288,144,33.657,144,42.022,144,5.147,144,5.695,144,6.026,144,26.449,144,24.459,144,52.678,144,1006.198,144
2023/05/09 00:15:00,0,144,29.45,144,36.966,144,44.404,144,5.169,144,6.388,144,6.455,144,26.446,144,24.624,144,52.843,144,1006.22,144
2023/05/09 00:20:00,0,144,29.592,144,37.806,144,46.918,144,5.213,144,6.362,144,6.597,144,26.535,144,24.796,144,52.558,144,1006.157,144
2023/05/09 00:25:00,0,144,29.778,144,37.756,144,47.545,144,5.299,144,6.301,144,6.625,144,26.558,144,24.668,144,52.308,144,1006.109,144
2023/05/09 00:30:00,0,144,31.727,144,38.715,144,47.98,144,5.73,144,6.201,144,6.638,144,26.545,144,24.462,144,52.177,144,1006.022,144
2023/05/09 00:35:01,0,144,32.026,144,38.874,144,48.201,144,5.741,144,6.261,144,6.684,144,26.501,144,24.424,144,51.975,144,1005.94,144
2023/05/09 00:40:01,0,144,31.935,144,39.069,144,48.431,144,5.854,144,6.399,144,6.788,144,26.464,144,24.514,144,51.81,144,1005.84,144
2023/05/09 00:45:00,0,144,31.732,144,38.981,144,48.63,144,5.857,144,6.417,144,6.856,144,26.489,144,24.673,144,51.67,144,1005.794,144
2023/05/09 00:50:01,0,144,31.892,144,39.007,144,48.845,144,5.88,144,6.459,144,6.964,144,26.491,144,24.852,144,51.748,144,1005.756,144
2023/05/09 00:55:00,0,144,32.209,144,39.219,144,49.027,144,5.938,144,6.538,144,7.057,144,26.567,144,24.759,144,51.672,144,1005.775,144
2023/05/09 01:00:00,0,144,32.308,144,39.294,144,49.239,144,5.991,144,6.563,144,7.094,144,26.534,144,24.495,144,51.508,144,1005.726,144
2023/05/09 01:05:00,0,144,32.584,144,39.336,144,49.368,144,6.031,144,6.6,144,7.144,144,26.488,144,24.403,144,51.215,144,1005.691,144
2023/05/09 01:10:00,0,144,32.451,144,39.307,144,49.401,144,6.194,144,6.618,144,7.157,144,26.476,144,24.464,144,50.996,144,1005.672,144
2023/05/09 01:15:01,0,144,32.712,144,39.299,144,49.467,144,6.261,144,6.605,144,7.163,144,26.456,144,24.617,144,51.141,144,1005.699,144
2023/05/09 01:20:01,0,144,32.509,144,39.301,144,49.506,144,6.247,144,6.633,144,7.216,144,26.509,144,24.807,144,50.968,144,1005.694,144
2023/05/09 01:25:00,0,144,32.591,144,39.401,144,49.681,144,6.196,144,6.655,144,7.248,144,26.55,144,24.819,144,51.12,144,1005.65,144
2023/05/09 01:30:00,0,144,32.671,144,39.484,144,50.57,144,6.192,144,6.782,144,7.29,144,26.598,144,24.575,144,51.218,144,1005.642,144
2023/05/09 01:35:01,0,144,32.752,144,39.719,144,51.519,144,6.261,144,6.926,144,7.371,144,26.573,144,24.44,144,51.259,144,1005.599,144
2023/05/09 01:40:01,0,144,32.703,144,39.698,144,51.248,144,6.273,144,6.87,144,7.261,144,26.487,144,24.448,144,51.275,144,1005.617,144
2023/05/09 01:45:01,0,144,32.582,144,39.43,144,50.813,144,6.246,144,6.773,144,7.217,144,26.465,144,24.565,144,51.123,144,1005.539,144
2023/05/09 01:50:01,0,144,32.436,144,38.941,144,50.397,144,6.162,144,6.675,144,7.167,144,26.46,144,24.735,144,51.146,144,1005.417,144
2023/05/09 01:55:00,0,144,32.206,144,38.486,144,48.259,144,6.101,144,6.579,144,7.034,144,26.485,144,24.859,144,50.875,144,1005.398,144
2023/05/09 02:00:00,0,144,31.934,144,38.05,144,46.947,144,6.021,144,6.502,144,6.96,144,26.537,144,24.65,144,50.686,144,1005.352,144
2023/05/09 02:05:01,0,144,31.648,144,36.637,144,46.068,144,5.96,144,6.289,144,6.744,144,26.528,144,24.44,144,50.481,144,1005.287,144
2023/05/09 02:10:01,0,144,28.209,144,34.368,144,45.342,144,5.465,144,5.863,144,6.647,144,26.467,144,24.398,144,50.35,144,1005.279,144
2023/05/09 02:15:01,0,144,27.035,144,33.329,144,44.686,144,5.203,144,5.777,144,6.537,144,26.452,144,24.478,144,50.201,144,1005.227,144
2023/05/09 02:20:01,0,144,26.285,144,32.958,144,44.082,144,5.039,144,5.701,144,6.456,144,26.485,144,24.65,144,49.957,144,1005.11,144
2023/05/09 02:25:01,0,144,25.611,144,31.06,144,42.943,144,4.919,144,5.263,144,6.382,144,26.538,144,24.834,144,49.606,144,1005.062,144
2023/05/09 02:30:01,0,144,25.071,144,29.987,144,38.595,144,4.845,144,5.254,144,5.475,144,26.54,144,24.817,144,49.178,144,1005.113,144
2023/05/09 02:35:01,0,144,24.604,144,29.303,144,37.653,144,4.73,144,5.214,144,5.545,144,26.544,144,24.568,144,48.852,144,1005.189,144
2023/05/09 02:40:01,0,144,24.353,144,28.925,144,37.438,144,4.66,144,5.211,144,5.65,144,26.546,144,24.439,144,48.634,144,1005.091,144
2023/05/09 02:45:01,0,144,23.992,144,28.594,144,37.094,144,4.637,144,5.106,144,5.669,144,26.5,144,24.466,144,48.511,144,1005.026,144
2023/05/09 02:50:00,0,144,23.669,144,28.28,144,36.609,144,4.582,144,5.082,144,5.599,144,26.468,144,24.595,144,48.384,144,1005.056,144
2023/05/09 02:55:00,0,144,23.472,144,28.05,144,36.379,144,4.566,144,5.084,144,5.543,144,26.477,144,24.754,144,48.233,144,1005.086,144
2023/05/09 03:00:00,0,144,23.298,144,27.912,144,36.209,144,4.539,144,5.048,144,5.501,144,26.512,144,24.834,144,48.036,144,1005.064,144
2023/05/09 03:05:00,0,144,23.137,144,27.828,144,36.159,144,4.527,144,5.042,144,5.49,144,26.555,144,24.595,144,47.879,144,1005.062,144
2023/05/09 03:10:01,0,144,22.995,144,27.746,144,36.098,144,4.498,144,5.031,144,5.513,144,26.51,144,24.438,144,47.73,144,1005.018,144
2023/05/09 03:15:00,0,144,22.802,144,27.652,144,36.015,144,4.481,144,5.054,144,5.5,144,26.506,144,24.423,144,47.601,144,1004.991,144
2023/05/09 03:20:01,0,144,22.632,144,27.522,144,35.799,144,4.45,144,5.06,144,5.488,144,26.496,144,24.543,144,47.398,144,1004.969,144
2023/05/09 03:25:01,0,144,22.468,144,27.387,144,35.553,144,4.413,144,5.033,144,5.496,144,26.465,144,24.691,144,47.164,144,1004.869,144
2023/05/09 03:30:00,0,144,22.322,144,27.238,144,35.356,144,4.396,144,5.023,144,5.494,144,26.512,144,24.835,144,46.847,144,1004.782,144
2023/05/09 03:35:00,0,144,22.162,144,27.159,144,35.227,144,4.378,144,5.019,144,5.492,144,26.56,144,24.7,144,46.586,144,1004.747,144
2023/05/09 03:40:01,0,144,22.06,144,27.075,144,35.106,144,4.374,144,5.016,144,5.486,144,26.497,144,24.47,144,46.404,144,1004.671,144
2023/05/09 03:45:01,0,144,21.942,144,26.961,144,35.003,144,4.342,144,4.983,144,5.469,144,26.482,144,24.385,144,46.337,144,1004.668,144
2023/05/09 03:50:00,0,144,21.865,144,26.833,144,34.93,144,4.329,144,4.946,144,5.471,144,26.479,144,24.458,144,46.213,144,1004.603,144
2023/05/09 03:55:01,0,144,21.721,144,25.841,144,34.755,144,4.304,144,4.805,144,5.466,144,26.48,144,24.589,144,45.885,144,1004.579,144
2023/05/09 04:00:01,0,144,21.507,144,24.181,144,34.559,144,4.275,144,4.92,144,5.438,144,26.481,144,24.767,144,45.574,144,1004.56,144
2023/05/09 04:05:00,0,144,21.275,144,23.775,144,34.343,144,4.246,144,4.766,144,5.41,144,26.51,144,24.82,144,45.283,144,1004.484,144
2023/05/09 04:10:00,0,144,21.038,144,23.571,144,32.244,144,4.231,144,4.691,144,5.221,144,26.533,144,24.576,144,44.945,144,1004.465,144
2023/05/09 04:15:00,0,144,20.739,144,23.304,144,30.403,144,4.175,144,4.612,144,5.095,144,26.496,144,24.417,144,44.644,144,1004.462,144
2023/05/09 04:20:00,0,144,18.573,144,23.049,144,29.984,144,3.709,144,4.537,144,5.022,144,26.437,144,24.416,144,44.403,144,1004.456,144
2023/05/09 04:25:00,0,144,17.549,144,22.83,144,29.763,144,3.623,144,4.521,144,4.933,144,26.421,144,24.53,144,44.301,144,1004.459,144
2023/05/09 04:30:01,0,144,17.415,144,22.738,144,29.695,144,3.564,144,4.463,144,4.948,144,26.458,144,24.685,144,44.183,144,1004.465,144
2023/05/09 04:35:01,0,144,17.393,144,22.644,144,29.641,144,3.545,144,4.462,144,4.904,144,26.494,144,24.839,144,44.015,144,1004.538,144
2023/05/09 04:40:00,0,144,17.342,144,22.581,144,29.533,144,3.551,144,4.471,144,4.886,144,26.488,144,24.678,144,43.797,144,1004.584,144
2023/05/09 04:45:00,0,144,17.383,144,22.584,144,29.545,144,3.592,144,4.459,144,4.853,144,26.495,144,24.449,144,43.654,144,1004.565,144
2023/05/09 04:50:00,0,144,17.411,144,22.58,144,29.605,144,3.645,144,4.463,144,4.902,144,26.455,144,24.377,144,43.52,144,1004.633,144
2023/05/09 04:55:00,0,144,17.482,144,22.559,144,29.544,144,3.685,144,4.483,144,4.967,144,26.422,144,24.471,144,43.298,144,1004.617,144
2023/05/09 05:00:01,0,144,17.385,144,22.424,144,29.196,144,3.702,144,4.476,144,4.968,144,26.395,144,24.614,144,43.129,144,1004.69,144
2023/05/09 05:05:01,0,144,17.314,144,22.333,144,28.186,144,3.708,144,4.443,144,4.75,144,26.447,144,24.792,144,43.024,144,1004.72,144
2023/05/09 05:10:00,0,144,17.372,144,22.315,144,28.37,144,3.717,144,4.437,144,4.817,144,26.491,144,24.711,144,42.965,144,1004.728,144
2023/05/09 05:15:01,0,144,17.428,144,22.287,144,28.471,144,3.76,144,4.448,144,4.851,144,26.499,144,24.458,144,42.848,144,1004.611,144
2023/05/09 05:20:00,0,144,17.53,144,22.286,144,28.639,144,3.799,144,4.459,144,4.861,144,26.455,144,24.356,144,42.679,144,1004.573,144
2023/05/09 05:25:01,0,144,17.567,144,22.288,144,28.818,144,3.811,144,4.47,144,4.877,144,26.421,144,24.427,144,42.59,144,1004.557,144
2023/05/09 05:30:01,0,144,17.688,144,22.599,144,29.182,144,3.837,144,4.647,144,4.937,144,26.439,144,24.577,144,42.607,144,1004.57,144
2023/05/09 05:35:00,0,144,17.823,144,23.837,144,29.962,144,3.875,144,5.006,144,5.184,144,26.45,144,24.759,144,42.73,144,1004.603,144
2023/05/09 05:40:00,0,144,18.185,144,25.977,144,32.422,144,3.945,144,5.231,144,5.509,144,26.501,144,24.715,144,42.942,144,1004.619,144
2023/05/09 05:45:00,0,144,20.865,144,27.693,144,34.999,144,4.728,144,5.854,144,6.053,144,26.506,144,24.463,144,43.018,144,1004.6,144
2023/05/09 05:50:01,0,144,22.275,144,28.036,144,36.32,144,4.862,144,6.034,144,6.324,144,26.451,144,24.345,144,42.875,144,1004.663,144
2023/05/09 05:55:00,0,144,23.548,144,29.157,144,42.147,144,5.467,144,6.251,144,7.546,144,26.403,144,24.424,144,42.749,144,1004.777,144
2023/05/09 06:00:00,0,144,28.414,144,36.371,144,49.563,144,6.251,144,7.615,144,9.235,144,26.379,144,24.599,144,42.34,144,1004.839,144
2023/05/09 06:05:01,0,144,29.203,144,37.257,144,49.23,144,6.449,144,7.866,144,9.2,144,26.38,144,24.72,144,42.069,144,1004.815,144
2023/05/09 06:10:00,0,144,28.998,144,36.469,144,47.429,144,6.328,144,7.434,144,8.889,144,26.424,144,24.528,144,42.085,144,1004.825,144
2023/05/09 06:15:01,0,144,25.21,144,29.883,144,38.059,144,5.507,144,6.259,144,6.83,144,26.432,144,24.377,144,41.938,144,1004.874,144
2023/05/09 06:20:00,0,144,19.221,144,23.917,144,31.783,144,4.17,144,5.087,144,5.749,144,26.389,144,24.429,144,41.97,144,1004.874,144
2023/05/09 06:25:00,0,144,18.442,144,22.824,144,30.327,144,4.031,144,4.745,144,5.574,144,26.418,144,24.617,144,42.03,144,1004.861,144
2023/05/09 06:30:01,0,144,18.264,144,22.725,144,30.059,144,4.061,144,4.743,144,5.6,144,26.485,144,24.686,144,42.235,144,1004.823,144
2023/05/09 06:35:01,0,144,18.487,144,22.917,144,30.316,144,4.129,144,4.761,144,5.546,144,26.477,144,24.492,144,42.833,144,1004.858,144
2023/05/09 06:40:00,0,144,19.213,144,24.663,144,31.814,144,4.188,144,4.977,144,5.693,144,26.461,144,24.465,144,44.607,144,1004.912,144
2023/05/09 06:45:00,0,144,23.43,144,29.739,144,37.881,144,4.711,144,5.409,144,6.192,144,26.442,144,24.619,144,45.321,144,1004.918,144
2023/05/09 06:50:00,0,144,24.038,144,30.69,144,39.163,144,4.702,144,5.424,144,6.014,144,26.469,144,24.622,144,45.628,144,1004.872,144
2023/05/09 06:55:00,0,144,24.196,144,30.681,144,39.146,144,4.684,144,5.645,144,5.901,144,26.458,144,24.528,144,45.677,144,1004.912,144
2023/05/09 07:00:00,0,144,32.244,144,43.659,144,57.308,144,7.01,144,8.906,144,9.859,144,26.498,144,24.644,144,45.668,144,1004.912,144
2023/05/09 07:05:01,0,144,45.384,144,61.198,144,83.203,144,10.104,144,12.88,144,15.644,144,26.511,144,24.669,144,45.53,144,1004.888,144
2023/05/09 07:10:00,0,144,41.463,144,51.914,144,68.924,144,9.306,144,10.975,144,12.715,144,26.509,144,24.521,144,45.432,144,1004.831,144
2023/05/09 07:15:01,0,144,38.438,144,47.734,144,64.774,144,8.748,144,9.866,144,12.005,144,26.529,144,24.635,144,45.404,144,1004.763,144
2023/05/09 07:20:00,0,144,32.483,144,45.175,144,61.592,144,7.596,144,9.413,144,11.424,144,26.518,144,24.595,144,45.081,144,1004.779,144
2023/05/09 07:25:00,0,144,35.125,144,51.288,144,64.085,144,7.628,144,10.411,144,11.674,144,26.5,144,24.489,144,44.95,144,1004.752,144
2023/05/09 07:30:00,0,144,50.711,144,67.779,144,89.582,144,10.518,144,12.819,144,15.381,144,26.486,144,24.6,144,44.887,144,1004.717,144
2023/05/09 07:35:00,0,144,50.046,144,61.435,144,82.646,144,9.984,144,11.445,144,14.02,144,26.474,144,24.552,144,45.141,144,1004.698,144
2023/05/09 07:40:00,0,144,36.732,144,45.507,144,57.731,144,7.412,144,8.062,144,9.553,144,26.47,144,24.423,144,45.215,144,1004.714,144
2023/05/09 07:45:01,0,144,37.023,144,46.12,144,59.363,144,7.32,144,8.241,144,9.816,144,26.493,144,24.543,144,45.19,144,1004.717,144
2023/05/09 07:50:01,0,144,38.095,144,47.204,144,61.112,144,7.232,144,8.406,144,9.845,144,26.436,144,24.541,144,44.863,144,1004.687,144
2023/05/09 07:55:00,0,144,38.303,144,47.383,144,61.399,144,7.247,144,8.39,144,9.853,144,26.445,144,24.388,144,44.743,144,1004.551,144
2023/05/09 08:00:00,0,144,38.72,144,47.935,144,62.061,144,7.407,144,8.491,144,9.866,144,26.409,144,24.338,144,45.105,144,1004.351,144
2023/05/09 08:05:00,0,144,38.807,144,48.335,144,62.776,144,7.516,144,8.619,144,9.942,144,26.378,144,24.395,144,45.532,144,1004.318,144
2023/05/09 08:10:00,0,144,37.92,144,47.722,144,61.974,144,7.523,144,8.548,144,9.858,144,26.391,144,24.528,144,45.529,144,1004.297,144
2023/05/09 08:15:01,0,144,37.426,144,47.106,144,61.386,144,7.445,144,8.522,144,9.796,144,26.395,144,24.695,144,45.676,144,1004.462,144
2023/05/09 08:20:00,0,144,36.703,144,46.125,144,60.118,144,7.306,144,8.341,144,9.633,144,26.43,144,24.885,144,45.612,144,1004.451,144
2023/05/09 08:25:01,0,144,36.124,144,44.214,144,59.299,144,7.162,144,8.031,144,9.524,144,26.494,144,25.055,144,45.348,144,1004.459,144
2023/05/09 08:30:00,0,144,34.431,144,41.847,144,58.713,144,6.883,144,7.635,144,9.457,144,26.577,144,25.144,144,45.495,144,1004.386,144
2023/05/09 08:35:01,0,144,33.424,144,41.372,144,58.287,144,6.737,144,7.476,144,9.38,144,26.62,144,25.105,144,45.384,144,1004.348,144
2023/05/09 08:40:00,0,144,32.522,144,40.501,144,57.788,144,6.553,144,7.385,144,9.29,144,26.678,144,25.189,144,45.18,144,1004.34,144
2023/05/09 08:45:01,0,144,32.67,144,41.52,144,57.886,144,6.574,144,7.577,144,9.279,144,26.733,144,25.326,144,45.404,144,1004.402,144
2023/05/09 08:50:01,0,144,33.49,144,42.667,144,58.309,144,6.766,144,7.748,144,9.314,144,26.829,144,25.384,144,45.08,144,1004.454,144
2023/05/09 08:55:00,0,144,33.988,144,43.412,144,58.635,144,6.88,144,7.83,144,9.343,144,26.904,144,25.346,144,44.824,144,1004.503,144
2023/05/09 09:00:00,0,144,34.875,144,47.077,144,59.959,144,6.992,144,8.489,144,9.5,144,26.976,144,25.3,144,45.108,144,1004.473,144
2023/05/09 09:05:00,0,144,35.655,144,50.56,144,65.86,144,7.101,144,9.094,144,10.325,144,26.986,144,25.246,144,44.61,144,1004.429,144
2023/05/09 09:10:00,0,144,35.83,144,49.516,144,64.313,144,7.209,144,8.812,144,9.974,144,27.004,144,25.196,144,44.186,144,1004.324,144
2023/05/09 09:15:01,0,144,36.441,144,49.853,144,64.845,144,7.237,144,8.804,144,10.002,144,27.049,144,25.156,144,44.856,144,1004.288,144
2023/05/09 09:20:00,0,144,36.763,144,49.6,144,64.565,144,7.226,144,8.748,144,9.855,144,27.056,144,25.122,144,44.857,144,1004.329,144
2023/05/09 09:25:00,0,144,36.511,144,48.588,144,63.175,144,7.132,144,8.566,144,9.612,144,27.066,144,25.115,144,44.845,144,1004.253,144
2023/05/09 09:30:00,0,144,36.117,144,47.641,144,61.3,144,7.095,144,8.38,144,9.418,144,27.045,144,25.114,144,44.463,144,1004.169,144
2023/05/09 09:35:01,0,144,36.271,144,47.698,144,62.792,144,7.189,144,8.396,144,9.757,144,27.028,144,25.108,144,44.331,144,1004.028,144
2023/05/09 09:40:00,0,144,36.986,144,49.392,144,66.493,144,7.319,144,8.655,144,10.225,144,27.052,144,25.116,144,44.152,144,1003.963,144
2023/05/09 09:45:00,0,144,40.911,144,53.531,144,68.408,144,7.873,144,9.304,144,10.519,144,27.046,144,25.151,144,44.258,144,1003.949,144
2023/05/09 09:50:01,0,144,47.799,144,57.166,144,76.772,144,8.792,144,9.929,144,11.888,144,27.058,144,25.16,144,44.722,144,1003.93,144
2023/05/09 09:55:00,0,144,51.687,144,70.329,144,93.336,144,9.506,144,12.277,144,14.524,144,27.039,144,25.195,144,44.906,144,1003.952,144
2023/05/09 10:00:01,0,144,49.786,144,69.14,144,91.15,144,9.159,144,11.791,144,14.145,144,27.088,144,25.249,144,44.149,144,1003.909,144
2023/05/09 10:05:01,0,144,44.849,144,61.183,144,81.267,144,8.539,144,10.861,144,12.79,144,27.086,144,25.295,144,44.074,144,1003.843,144
2023/05/09 10:10:02,0,144,42.06,144,55.682,144,73.974,144,8.02,144,9.81,144,11.541,144,27.088,144,25.322,144,44.184,144,1003.876,144
2023/05/09 10:15:00,0,144,42.206,144,54.993,144,72.814,144,7.922,144,9.59,144,11.274,144,27.118,144,25.361,144,44.753,144,1003.922,144
2023/05/09 10:20:00,0,144,49.984,144,63.866,144,83.17,144,8.68,144,10.182,144,12.037,144,27.136,144,25.417,144,46.889,144,1003.898,144
2023/05/09 10:25:00,0,144,59.277,144,75.387,144,97.367,144,9.549,144,11.029,144,13.183,144,27.18,144,25.48,144,47.671,144,1003.884,144
2023/05/09 10:30:01,0,144,59.191,144,75.839,144,97.488,144,9.432,144,11.136,144,13.361,144,27.221,144,25.517,144,48.369,144,1003.816,144
2023/05/09 10:35:01,0,144,59.188,144,75.673,144,97.133,144,9.456,144,11.006,144,13.252,144,27.256,144,25.547,144,48.38,144,1003.797,144
2023/05/09 10:40:00,0,144,59.132,144,75.472,144,97.166,144,9.401,144,10.968,144,13.162,144,27.268,144,25.584,144,48.692,144,1003.659,144
2023/05/09 10:45:01,0,144,58.067,144,73.904,144,95.368,144,9.121,144,10.714,144,12.804,144,27.298,144,25.612,144,49.001,144,1003.597,144
2023/05/09 10:50:00,0,144,56.845,144,72.26,144,93.222,144,8.911,144,10.49,144,12.432,144,27.351,144,25.643,144,48.978,144,1003.559,144
2023/05/09 10:55:01,0,144,53.6,144,67.853,144,87.899,144,8.436,144,9.909,144,11.571,144,27.406,144,25.666,144,48.899,144,1003.521,144
2023/05/09 11:00:00,0,144,42.954,144,55.351,144,70.462,144,7.324,144,8.087,144,9.412,144,27.415,144,25.675,144,48.851,144,1003.529,144
2023/05/09 11:05:01,0,144,42.124,144,53.793,144,69.18,144,7.031,144,8.017,144,9.21,144,27.419,144,25.696,144,49.157,144,1003.48,144
2023/05/09 11:10:00,0,144,42.119,144,53.49,144,69.005,144,6.896,144,8.031,144,9.186,144,27.41,144,25.695,144,49.174,144,1003.382,144
2023/05/09 11:15:00,0,144,42.435,144,54.039,144,69.68,144,6.917,144,8.123,144,9.248,144,27.456,144,25.711,144,49.387,144,1003.303,144
2023/05/09 11:20:00,0,144,42.644,144,54.106,144,69.797,144,6.93,144,8.115,144,9.228,144,27.49,144,25.722,144,49.248,144,1003.282,144
2023/05/09 11:25:01,0,144,42.947,144,54.225,144,69.841,144,6.881,144,8.127,144,9.211,144,27.507,144,25.719,144,49.17,144,1003.195,144
2023/05/09 11:30:00,0,144,42.839,144,54.232,144,69.766,144,6.894,144,8.121,144,9.218,144,27.551,144,25.721,144,49.178,144,1003.263,144
2023/05/09 11:35:01,0,144,43.013,144,54.434,144,70.101,144,6.957,144,8.149,144,9.288,144,27.584,144,25.726,144,49.38,144,1003.249,144
2023/05/09 11:40:02,0,144,43.051,144,54.483,144,70.161,144,6.972,144,8.165,144,9.338,144,27.601,144,25.727,144,49.603,144,1003.07,144
2023/05/09 11:45:01,0,144,42.919,144,54.312,144,69.935,144,6.946,144,8.135,144,9.326,144,27.579,144,25.718,144,49.585,144,1003.032,144
2023/05/09 11:50:00,0,144,42.616,144,53.906,144,69.452,144,6.9,144,8.106,144,9.261,144,27.603,144,25.722,144,49.773,144,1003.003,144
2023/05/09 11:55:00,0,144,42.201,144,53.48,144,68.868,144,6.876,144,8.082,144,9.223,144,27.592,144,25.72,144,49.879,144,1002.975,144
2023/05/09 12:00:00,0,144,41.886,144,53.104,144,68.403,144,6.863,144,8.062,144,9.174,144,27.592,144,25.722,144,49.9,144,1002.951,144
2023/05/09 12:05:00,0,144,41.701,144,52.954,144,68.176,144,6.859,144,8.064,144,9.159,144,27.607,144,25.726,144,49.807,144,1002.894,144
2023/05/09 12:10:00,0,144,41.49,144,52.696,144,67.948,144,6.835,144,8.055,144,9.138,144,27.639,144,25.733,144,49.889,144,1002.826,144
2023/05/09 12:15:01,0,144,41.203,144,52.269,144,67.429,144,6.816,144,8.013,144,9.119,144,27.63,144,25.733,144,50.147,144,1002.815,144
2023/05/09 12:20:01,0,144,40.737,144,51.617,144,66.705,144,6.787,144,7.943,144,9.031,144,27.653,144,25.746,144,50.542,144,1002.748,144
2023/05/09 12:25:00,0,144,40.059,144,47.333,144,66.124,144,6.741,144,7.582,144,8.948,144,27.669,144,25.772,144,50.593,144,1002.674,144
2023/05/09 12:30:01,0,144,35.646,144,45.156,144,62.477,144,6.826,144,7.368,144,8.639,144,27.706,144,25.8,144,50.569,144,1002.631,144
2023/05/09 12:35:00,0,144,34.471,144,44.437,144,59.789,144,6.423,144,7.168,144,8.44,144,27.707,144,25.806,144,50.716,144,1002.571,144
2023/05/09 12:40:01,0,144,34.229,144,44.089,144,58.705,144,6.366,144,7.093,144,8.237,144,27.737,144,25.821,144,50.937,144,1002.555,144
2023/05/09 12:45:00,0,144,34.206,144,44.076,144,58.47,144,6.343,144,7.145,144,8.085,144,27.732,144,25.84,144,50.903,144,1002.455,144
2023/05/09 12:50:01,0,144,34.401,144,44.202,144,58.375,144,6.34,144,7.204,144,8.058,144,27.731,144,25.849,144,50.985,144,1002.438,144
2023/05/09 12:55:01,0,144,34.456,144,44.267,144,58.188,144,6.304,144,7.183,144,8.04,144,27.729,144,25.861,144,51.179,144,1002.425,144
2023/05/09 13:00:00,0,144,34.65,144,44.496,144,58.408,144,6.324,144,7.168,144,8.041,144,27.731,144,25.883,144,51.231,144,1002.406,144
2023/05/09 13:05:00,0,144,34.833,144,44.641,144,58.552,144,6.371,144,7.176,144,8.052,144,27.779,144,25.907,144,51.158,144,1002.365,144
2023/05/09 13:10:00,0,144,34.616,144,44.538,144,58.362,144,6.334,144,7.164,144,8.007,144,27.784,144,25.927,144,51.337,144,1002.376,144
2023/05/09 13:15:00,0,144,33.977,144,43.548,144,56.989,144,6.221,144,7.029,144,7.845,144,27.82,144,25.958,144,51.306,144,1002.281,144
2023/05/09 13:20:00,0,144,31.73,144,35.661,144,47.57,144,5.877,144,6.049,144,6.858,144,27.804,144,25.976,144,51.42,144,1002.254,144
2023/05/09 13:25:01,0,144,28.22,144,34.192,144,45.744,144,5.439,144,5.872,144,6.463,144,27.848,144,25.987,144,51.568,144,1002.24,144
2023/05/09 13:30:01,0,144,27.317,144,34.03,144,45.472,144,5.369,144,5.852,144,6.348,144,27.828,144,26.005,144,51.931,144,1002.2,144
2023/05/09 13:35:00,0,144,27.045,144,33.815,144,45.008,144,5.271,144,5.832,144,6.323,144,27.845,144,26.013,144,52.145,144,1002.167,144
2023/05/09 13:40:00,0,144,26.78,144,33.929,144,44.955,144,5.317,144,5.827,144,6.299,144,27.87,144,26.037,144,52.309,144,1002.186,144
2023/05/09 13:45:00,0,144,26.821,144,33.946,144,44.919,144,5.246,144,5.88,144,6.289,144,27.917,144,26.044,144,52.464,144,1002.161,144
2023/05/09 13:50:00,0,144,26.946,144,34.154,144,45.024,144,5.205,144,5.887,144,6.326,144,27.922,144,26.072,144,52.732,144,1002.034,144
2023/05/09 13:55:00,0,144,26.949,144,34.002,144,44.996,144,5.131,144,5.849,144,6.339,144,27.924,144,26.07,144,53.043,144,1001.934,144
2023/05/09 14:00:00,0,144,26.926,144,34.061,144,44.895,144,5.093,144,5.859,144,6.298,144,27.925,144,26.063,144,53.144,144,1001.776,144
2023/05/09 14:05:01,0,144,27.048,144,34.126,144,44.954,144,5.087,144,5.874,144,6.275,144,27.926,144,26.045,144,53.202,144,1001.679,144
2023/05/09 14:10:00,0,144,27.053,144,34.103,144,44.937,144,5.099,144,5.879,144,6.259,144,27.927,144,26.038,144,53.548,144,1001.66,144
2023/05/09 14:15:00,0,144,27.144,144,34.71,144,44.997,144,5.1,144,5.89,144,6.272,144,27.97,144,26.003,144,53.897,144,1001.581,144
2023/05/09 14:20:01,0,144,27.292,144,35.95,144,45.31,144,5.11,144,6.027,144,6.302,144,27.962,144,25.974,144,54.064,144,1001.502,144
2023/05/09 14:25:01,0,144,27.385,144,36.173,144,45.505,144,5.161,144,6.049,144,6.327,144,27.916,144,25.932,144,54.044,144,1001.448,144
2023/05/09 14:30:01,0,144,27.536,144,36.502,144,45.712,144,5.171,144,6.089,144,6.351,144,27.909,144,25.854,144,54.259,144,1001.378,144
