"date","RH3000","RH4000"
2023-03-25 04:00:00,34.1,23.715
2023-03-25 04:05:00,34.145,23.437
2023-03-25 04:10:00,34.206,23.595
2023-03-25 04:15:00,34.287,23.735
2023-03-25 04:20:00,34.367,23.795
2023-03-25 04:25:00,34.387,23.818
2023-03-25 04:30:00,34.405,23.495
2023-03-25 04:35:00,34.43,23.655
2023-03-25 04:40:00,34.52,23.797
2023-03-25 04:45:00,34.579,23.855
2023-03-25 04:50:00,34.625,23.917
2023-03-25 04:55:00,34.624,23.596
2023-03-25 05:00:00,34.611,23.674
2023-03-25 05:05:00,34.618,23.776
2023-03-25 05:10:00,34.662,23.859
2023-03-25 05:15:00,34.7,23.887
2023-03-25 05:20:00,34.715,23.573
2023-03-25 05:25:00,34.757,23.737
2023-03-25 05:30:00,34.842,23.877
2023-03-25 05:35:00,34.896,23.958
2023-03-25 05:40:00,34.937,23.969
2023-03-25 05:45:00,34.92,23.634
2023-03-25 05:50:00,34.919,23.776
2023-03-25 05:55:00,34.942,23.896
2023-03-25 06:00:00,34.999,23.939
2023-03-25 06:05:00,35.001,23.978
2023-03-25 06:10:00,34.991,23.614
2023-03-25 06:15:00,34.975,23.737
2023-03-25 06:20:00,35.007,23.857
2023-03-25 06:25:00,35.06,23.917
2023-03-25 06:30:00,35.061,23.96
2023-03-25 06:35:00,35.072,23.696
2023-03-25 06:40:00,35.052,23.676
2023-03-25 06:45:00,35.08,23.836
2023-03-25 06:50:00,35.124,23.896
2023-03-25 06:55:00,35.144,23.939
2023-03-25 07:00:00,35.134,23.857
2023-03-25 07:05:00,35.073,23.573
2023-03-25 07:10:00,35.092,23.756
2023-03-25 07:15:00,35.13,23.855
2023-03-25 07:20:00,35.181,23.939
2023-03-25 07:25:00,35.227,23.997
2023-03-25 07:30:00,35.248,23.687
2023-03-25 07:35:00,35.261,23.795
2023-03-25 07:40:00,35.326,23.935
2023-03-25 07:45:00,35.408,24.04
2023-03-25 07:50:00,35.442,24.077
2023-03-25 07:55:00,35.444,23.827
2023-03-25 08:00:00,35.468,23.857
2023-03-25 08:05:00,35.551,24.038
2023-03-25 08:10:00,35.63,24.159
2023-03-25 08:15:00,35.701,24.139
2023-03-25 08:20:00,35.691,23.857
2023-03-25 08:25:00,35.72,24.068
2023-03-25 08:30:00,35.774,24.2
2023-03-25 08:35:00,35.822,24.15
2023-03-25 08:40:00,35.817,23.917
2023-03-25 08:45:00,35.845,24.116
2023-03-25 08:50:00,35.879,24.262
2023-03-25 08:55:00,35.868,23.996
2023-03-25 09:00:00,35.886,24.038
2023-03-25 09:05:00,35.872,24.2
2023-03-25 09:10:00,35.856,24.01
2023-03-25 09:15:00,35.814,23.917
2023-03-25 09:20:00,35.733,24.079
2023-03-25 09:25:00,35.681,23.857
2023-03-25 09:30:00,35.564,23.815
2023-03-25 09:35:00,35.537,23.958
2023-03-25 09:40:00,35.508,23.733
2023-03-25 09:45:00,35.479,23.877
2023-03-25 09:50:00,35.439,23.786
2023-03-25 09:55:00,35.439,23.676
2023-03-25 10:00:00,35.374,23.917
2023-03-25 10:05:00,35.465,23.646
2023-03-25 10:10:00,35.154,23.595
2023-03-25 10:15:00,34.879,23.414
2023-03-25 10:20:00,34.725,23.382
2023-03-25 10:25:00,34.896,23.453
2023-03-25 10:30:00,34.643,23.19
2023-03-25 10:35:00,34.444,23.252
2023-03-25 10:40:00,34.141,23.011
2023-03-25 10:45:00,34.06,22.95
2023-03-25 10:50:00,33.804,22.807
2023-03-25 10:55:00,33.522,22.604
2023-03-25 11:00:00,33.661,22.972
2023-03-25 11:05:00,33.738,22.807
2023-03-25 11:10:00,33.837,22.947
2023-03-25 11:15:00,33.885,23.119
2023-03-25 11:20:00,34.026,23.25
2023-03-25 11:25:00,33.993,23.22
2023-03-25 11:30:00,33.846,23.112
2023-03-25 11:35:00,33.667,23.112
2023-03-25 11:40:00,33.504,22.931
2023-03-25 11:45:00,33.395,22.899
2023-03-25 11:50:00,33.144,22.587
2023-03-25 11:55:00,32.892,22.565
2023-03-25 12:00:00,32.9,22.814
2023-03-25 12:05:00,33.435,23.03
2023-03-25 12:10:00,33.738,23.444
2023-03-25 12:15:00,34.284,23.516
2023-03-25 12:20:00,33.98,23.403
2023-03-25 12:25:00,33.518,22.828
2023-03-25 12:30:00,33.53,23.142
2023-03-25 12:35:00,33.239,22.892
2023-03-25 12:40:00,33.315,22.965
2023-03-25 12:45:00,33.05,22.709
2023-03-25 12:50:00,32.743,22.509
2023-03-25 12:55:00,32.903,23.286
2023-03-25 13:00:00,34.29,23.701
2023-03-25 13:05:00,34.284,23.648
2023-03-25 13:10:00,34.342,23.437
2023-03-25 13:15:00,34.353,23.719
2023-03-25 13:20:00,34.634,23.839
2023-03-25 13:25:00,34.667,23.74
2023-03-25 13:30:00,34.679,23.799
2023-03-25 13:35:00,34.67,23.658
2023-03-25 13:40:00,34.444,23.516
2023-03-25 13:45:00,34.453,23.495
2023-03-25 13:50:00,34.427,23.577
2023-03-25 13:55:00,34.35,23.396
2023-03-25 14:00:00,34.343,23.325
2023-03-25 14:05:00,34.314,23.426
2023-03-25 14:10:00,34.518,23.689
2023-03-25 14:15:00,34.966,23.921
2023-03-25 14:20:00,35.18,23.988
2023-03-25 14:25:00,35.255,24.013
2023-03-25 14:30:00,35.164,24.003
2023-03-25 14:35:00,35.31,24.152
2023-03-25 14:40:00,35.696,24.407
2023-03-25 14:45:00,36.032,24.526
2023-03-25 14:50:00,36.415,24.728
2023-03-25 14:55:00,36.513,24.627
2023-03-25 15:00:00,36.654,24.73
2023-03-25 15:05:00,36.702,24.869
2023-03-25 15:10:00,36.928,25.032
2023-03-25 15:15:00,37.3,25.232
2023-03-25 15:20:00,37.41,25.273
2023-03-25 15:25:00,37.414,25.113
2023-03-25 15:30:00,37.182,24.751
2023-03-25 15:35:00,36.753,24.512
2023-03-25 15:40:00,36.387,24.326
2023-03-25 15:45:00,36.537,24.547
2023-03-25 15:50:00,36.434,24.326
2023-03-25 15:55:00,36.229,24.205
2023-03-25 16:00:00,36.36,24.427
2023-03-25 16:05:00,36.35,24.265
2023-03-25 16:10:00,36.218,24.255
2023-03-25 16:15:00,35.899,23.942
2023-03-25 16:20:00,35.999,24.134
2023-03-25 16:25:00,36.32,24.326
2023-03-25 16:30:00,36.317,24.287
2023-03-25 16:35:00,36.36,24.347
2023-03-25 16:40:00,36.494,24.556
2023-03-25 16:45:00,36.671,24.567
2023-03-25 16:50:00,36.675,24.389
2023-03-25 16:55:00,36.655,24.464
2023-03-25 17:00:00,36.86,24.519
2023-03-25 17:05:00,36.779,24.487
2023-03-25 17:10:00,36.699,24.405
2023-03-25 17:15:00,36.595,24.386
2023-03-25 17:20:00,36.33,24.123
2023-03-25 17:25:00,36.235,23.981
2023-03-25 17:30:00,36.271,24.102
2023-03-25 17:35:00,36.435,24.113
2023-03-25 17:40:00,36.324,24.146
2023-03-25 17:45:00,36.449,24.166
2023-03-25 17:50:00,36.319,24.242
2023-03-25 17:55:00,36.319,24.081
2023-03-25 18:00:00,36.334,24.072
2023-03-25 18:05:00,36.387,24.001
2023-03-25 18:10:00,36.255,23.99
2023-03-25 18:15:00,36.398,24.262
2023-03-25 18:20:00,36.685,24.262
2023-03-25 18:25:00,36.751,24.21
2023-03-25 18:30:00,36.819,24.485
2023-03-25 18:35:00,36.938,24.544
2023-03-25 18:40:00,36.973,24.301
2023-03-25 18:45:00,37.141,24.546
2023-03-25 18:50:00,37.247,24.727
2023-03-25 18:55:00,37.372,24.767
2023-03-25 19:00:00,37.447,24.524
2023-03-25 19:05:00,37.532,24.746
2023-03-25 19:10:00,37.628,24.947
2023-03-25 19:15:00,37.78,25.067
2023-03-25 19:20:00,37.906,24.767
2023-03-25 19:25:00,37.949,24.908
2023-03-25 19:30:00,38.048,25.131
2023-03-25 19:35:00,38.222,25.271
2023-03-25 19:40:00,38.312,25.149
2023-03-25 19:45:00,38.252,24.886
2023-03-25 19:50:00,38.297,25.128
2023-03-25 19:55:00,38.373,25.231
2023-03-25 20:00:00,38.445,25.351
2023-03-25 20:05:00,38.497,25.191
2023-03-25 20:10:00,38.44,24.947
2023-03-25 20:15:00,38.526,25.17
2023-03-25 20:20:00,38.551,25.231
2023-03-25 20:25:00,38.543,25.291
2023-03-25 20:30:00,38.573,25.27
2023-03-25 20:35:00,38.64,24.947
2023-03-25 20:40:00,38.651,25.067
2023-03-25 20:45:00,38.525,25.168
2023-03-25 20:50:00,38.644,25.27
2023-03-25 20:55:00,38.747,25.351
2023-03-25 21:00:00,38.702,25.062
2023-03-25 21:05:00,38.522,24.826
2023-03-25 21:10:00,38.487,24.966
2023-03-25 21:15:00,38.395,25.028
2023-03-25 21:20:00,38.379,25.028
2023-03-25 21:25:00,38.34,25.007
2023-03-25 21:30:00,38.169,24.615
2023-03-25 21:35:00,37.975,24.464
2023-03-25 21:40:00,37.908,24.583
2023-03-25 21:45:00,37.93,24.664
2023-03-25 21:50:00,38.124,24.925
2023-03-25 21:55:00,38.316,25.007
2023-03-25 22:00:00,38.306,24.925
2023-03-25 22:05:00,38.355,24.673
2023-03-25 22:10:00,38.397,24.865
2023-03-25 22:15:00,38.386,24.964
2023-03-25 22:20:00,38.371,25.007
2023-03-25 22:25:00,38.321,24.968
2023-03-25 22:30:00,38.265,24.989
2023-03-25 22:35:00,38.329,24.744
2023-03-25 22:40:00,38.198,24.521
2023-03-25 22:45:00,38.083,24.664
2023-03-25 22:50:00,38.089,24.764
2023-03-25 22:55:00,38.089,24.766
2023-03-25 23:00:00,37.955,24.663
2023-03-25 23:05:00,37.747,24.567
2023-03-25 23:10:00,37.552,24.271
2023-03-25 23:15:00,37.562,24.141
2023-03-25 23:20:00,37.397,24.168
2023-03-25 23:25:00,37.223,24.159
2023-03-25 23:30:00,37.113,24.159
2023-03-25 23:35:00,37.038,24.159
2023-03-25 23:40:00,36.936,24.098
2023-03-25 23:45:00,36.835,24.01
2023-03-25 23:50:00,36.737,23.657
2023-03-25 23:55:00,36.618,23.797
2023-03-26 00:20:00,36.25,24.02
2023-03-26 00:25:00,36.144,23.737
2023-03-26 00:30:00,36.092,23.719
2023-03-26 00:35:00,36.079,23.839
2023-03-26 00:40:00,36.071,23.917
2023-03-26 00:45:00,36.017,23.917
2023-03-26 00:50:00,35.927,23.917
2023-03-26 00:55:00,35.796,23.857
2023-03-26 01:00:00,35.714,23.605
2023-03-26 01:05:00,35.597,23.414
2023-03-26 01:10:00,35.596,23.616
2023-03-26 01:15:00,35.596,23.715
2023-03-26 01:20:00,35.623,23.737
2023-03-26 01:25:00,35.522,23.676
2023-03-26 01:30:00,35.328,23.595
2023-03-26 01:35:00,35.185,23.224
2023-03-26 01:40:00,35.047,23.172
2023-03-26 01:45:00,34.962,23.25
2023-03-26 01:50:00,34.928,23.311
2023-03-26 01:55:00,34.867,23.336
2023-03-26 02:00:00,34.805,23.332
2023-03-26 02:05:00,34.72,23.282
2023-03-26 02:10:00,34.641,22.91
2023-03-26 02:15:00,34.554,22.99
2023-03-26 02:20:00,34.53,23.069
2023-03-26 02:25:00,34.488,23.119
2023-03-26 02:30:00,34.441,23.13
2023-03-26 02:35:00,34.38,23.133
2023-03-26 02:40:00,34.314,23.071
2023-03-26 02:45:00,34.185,22.677
2023-03-26 02:50:00,34.087,22.768
2023-03-26 02:55:00,34.044,22.851
2023-03-26 03:00:00,34.028,22.897
2023-03-26 03:05:00,34.004,22.927
2023-03-26 03:10:00,33.983,22.927
2023-03-26 03:15:00,33.848,22.888
2023-03-26 03:20:00,33.673,22.503
2023-03-26 03:25:00,33.529,22.466
2023-03-26 03:30:00,33.452,22.583
2023-03-26 03:35:00,33.471,22.624
2023-03-26 03:40:00,33.435,22.656
2023-03-26 03:45:00,33.339,22.647
2023-03-26 03:50:00,33.23,22.516
2023-03-26 03:55:00,33.052,22.143
2023-03-26 04:00:00,32.861,22.203
2023-03-26 04:05:00,32.732,22.266
2023-03-26 04:10:00,32.9,22.475
2023-03-26 04:15:00,32.944,22.523
2023-03-26 04:20:00,32.94,22.526
2023-03-26 04:25:00,32.827,22.292
2023-03-26 04:30:00,32.721,22.134
2023-03-26 04:35:00,32.709,22.283
2023-03-26 04:40:00,32.753,22.383
2023-03-26 04:45:00,32.817,22.466
2023-03-26 04:50:00,32.793,22.486
2023-03-26 04:55:00,32.765,22.484
2023-03-26 05:00:00,32.655,22.464
2023-03-26 05:05:00,32.563,22.143
2023-03-26 05:10:00,32.629,22.243
2023-03-26 05:15:00,32.729,22.404
2023-03-26 05:20:00,32.706,22.384
2023-03-26 05:25:00,32.442,22.283
2023-03-26 05:30:00,32.352,22.283
2023-03-26 05:35:00,32.256,22.243
2023-03-26 05:40:00,32.13,21.999
2023-03-26 05:45:00,32.094,22.031
2023-03-26 05:50:00,32.47,22.384
2023-03-26 05:55:00,32.612,22.464
2023-03-26 06:00:00,32.508,22.424
2023-03-26 06:05:00,32.399,22.461
2023-03-26 06:10:00,32.517,22.505
2023-03-26 06:15:00,32.459,22.164
2023-03-26 06:20:00,32.341,22.182
2023-03-26 06:25:00,32.216,22.223
2023-03-26 06:30:00,32.104,22.223
2023-03-26 06:35:00,31.992,22.172
2023-03-26 06:40:00,31.859,22.111
2023-03-26 06:45:00,31.716,21.92
2023-03-26 06:50:00,31.584,21.717
2023-03-26 06:55:00,31.52,21.818
2023-03-26 07:00:00,31.502,21.886
2023-03-26 07:05:00,31.502,21.939
2023-03-26 07:10:00,31.502,21.98
2023-03-26 07:15:00,31.464,21.939
2023-03-26 07:20:00,31.479,21.739
2023-03-26 07:25:00,31.476,21.882
2023-03-26 07:30:00,31.499,22.001
2023-03-26 07:35:00,31.563,22.083
2023-03-26 07:40:00,31.632,22.228
2023-03-26 07:45:00,31.755,22.122
2023-03-26 07:50:00,31.881,22.161
2023-03-26 07:55:00,31.975,22.363
2023-03-26 08:00:00,32.177,22.523
2023-03-26 08:05:00,32.245,22.523
2023-03-26 08:10:00,32.24,22.331
2023-03-26 08:15:00,32.425,22.565
2023-03-26 08:20:00,32.364,22.626
2023-03-26 08:25:00,32.212,22.322
2023-03-26 08:30:00,32.305,22.461
2023-03-26 08:35:00,32.36,22.597
2023-03-26 08:40:00,32.306,22.525
2023-03-26 08:45:00,32.226,22.303
2023-03-26 08:50:00,32.229,22.544
2023-03-26 08:55:00,32.34,22.505
2023-03-26 09:00:00,32.364,22.523
2023-03-26 09:05:00,31.795,21.95
2023-03-26 09:10:00,31.41,21.879
2023-03-26 09:15:00,31.044,21.636
2023-03-26 09:20:00,30.701,21.433
2023-03-26 09:25:00,31.125,21.998
2023-03-26 09:30:00,31.513,22.124
2023-03-26 09:35:00,31.8,22.319
2023-03-26 09:40:00,31.76,22.303
2023-03-26 09:45:00,31.824,22.243
2023-03-26 09:50:00,32.169,22.667
2023-03-26 09:55:00,32.334,22.644
2023-03-26 10:00:00,32.392,22.604
2023-03-26 10:05:00,32.325,22.544
2023-03-26 10:10:00,32.445,22.826
2023-03-26 10:15:00,32.599,22.945
2023-03-26 10:20:00,32.324,22.223
2023-03-26 10:25:00,31.486,21.889
2023-03-26 10:30:00,30.465,21.536
2023-03-26 10:35:00,29.951,21.054
2023-03-26 10:40:00,29.557,20.993
2023-03-26 10:45:00,29.565,20.933
2023-03-26 10:50:00,29.326,20.853
2023-03-26 10:55:00,29.597,21.272
2023-03-26 11:00:00,29.886,21.274
2023-03-26 11:05:00,29.72,21.274
2023-03-26 11:10:00,29.711,21.112
2023-03-26 11:15:00,29.762,21.35
2023-03-26 11:20:00,29.154,20.658
2023-03-26 11:25:00,28.335,20.316
2023-03-26 11:30:00,27.972,20.163
2023-03-26 11:35:00,27.871,20.206
2023-03-26 11:40:00,27.614,19.963
2023-03-26 11:45:00,27.157,19.581
2023-03-26 11:50:00,26.957,19.691
2023-03-26 11:55:00,26.69,19.501
2023-03-26 12:00:00,26.429,19.35
2023-03-26 12:05:00,25.993,19.198
2023-03-26 12:10:00,26.003,19.318
2023-03-26 12:15:00,26.097,19.382
2023-03-26 12:20:00,25.977,19.276
2023-03-26 12:25:00,26,19.4
2023-03-26 12:30:00,26.048,19.54
2023-03-26 12:35:00,26.139,19.54
2023-03-26 12:40:00,25.975,19.418
2023-03-26 12:45:00,25.792,19.359
2023-03-26 12:50:00,25.732,19.389
2023-03-26 12:55:00,25.729,19.4
2023-03-26 13:00:00,25.585,19.341
2023-03-26 13:05:00,25.447,19.318
2023-03-26 13:10:00,25.48,19.34
2023-03-26 13:15:00,25.33,19.32
2023-03-26 13:20:00,25.365,19.32
2023-03-26 13:25:00,25.32,19.34
2023-03-26 13:30:00,25.26,19.23
2023-03-26 13:35:00,25.177,19.221
2023-03-26 13:40:00,25.075,19.201
2023-03-26 13:45:00,25.146,19.301
2023-03-26 13:50:00,25.375,19.645
2023-03-26 13:55:00,25.568,19.684
2023-03-26 14:00:00,25.422,19.503
2023-03-26 14:05:00,25.23,19.159
2023-03-26 14:10:00,24.612,18.978
2023-03-26 14:15:00,24.492,18.878
2023-03-26 14:20:00,24.405,18.958
2023-03-26 14:25:00,24.461,18.898
2023-03-26 14:30:00,24.311,18.878
2023-03-26 14:35:00,24.206,18.795
2023-03-26 14:40:00,24.104,18.8
2023-03-26 14:45:00,24.053,18.907
2023-03-26 14:50:00,25.41,21.444
2023-03-26 14:55:00,28.901,22.328
2023-03-26 15:00:00,29.513,22.569
2023-03-26 15:05:00,29.709,22.502
2023-03-26 15:10:00,30.053,23.023
2023-03-26 15:15:00,30.786,23.137
2023-03-26 15:20:00,31.618,23.761
2023-03-26 15:25:00,32.329,23.843
2023-03-26 15:30:00,32.282,23.815
2023-03-26 15:35:00,32.388,23.793
2023-03-26 15:40:00,33.179,24.569
2023-03-26 15:45:00,33.763,24.599
2023-03-26 15:50:00,34.234,24.932
2023-03-26 15:55:00,34.457,24.892
2023-03-26 16:00:00,34.883,25.073
2023-03-26 16:05:00,34.979,24.954
2023-03-26 16:10:00,34.926,24.812
2023-03-26 16:15:00,35.112,24.95
2023-03-26 16:20:00,34.894,24.185
2023-03-26 16:25:00,32.438,22.39
2023-03-26 16:30:00,29.035,19.906
2023-03-26 16:35:00,26.979,19.159
2023-03-26 16:40:00,26.241,18.838
2023-03-26 16:45:00,25.958,18.736
2023-03-26 16:50:00,25.697,18.717
2023-03-26 16:55:00,25.565,18.665
2023-03-26 17:00:00,25.046,18.351
2023-03-26 17:05:00,24.598,18.151
2023-03-26 17:10:00,24.205,17.949
2023-03-26 17:15:00,23.739,17.723
2023-03-26 17:20:00,23.171,17.381
2023-03-26 17:25:00,22.714,17.241
2023-03-26 17:30:00,22.525,17.26
2023-03-26 17:35:00,22.289,17.031
2023-03-26 17:40:00,21.839,16.918
2023-03-26 17:45:00,21.944,17.079
2023-03-26 17:50:00,21.763,16.98
2023-03-26 17:55:00,21.377,16.838
2023-03-26 18:00:00,21.276,16.799
2023-03-26 18:05:00,21.206,16.916
2023-03-26 18:10:00,21.223,16.916
2023-03-26 18:15:00,21.145,16.978
2023-03-26 18:20:00,21.329,17.219
2023-03-26 18:25:00,21.598,17.462
2023-03-26 18:30:00,21.743,17.601
2023-03-26 18:35:00,21.809,17.682
2023-03-26 18:40:00,21.905,17.725
2023-03-26 18:45:00,21.78,17.635
2023-03-26 18:50:00,21.781,17.682
2023-03-26 18:55:00,21.813,17.704
2023-03-26 19:00:00,21.839,17.785
2023-03-26 19:05:00,21.853,17.824
2023-03-26 19:10:00,21.89,17.926
2023-03-26 19:15:00,21.976,18.005
2023-03-26 19:20:00,22.059,18.087
2023-03-26 19:25:00,22.071,18.057
2023-03-26 19:30:00,21.975,17.947
2023-03-26 19:35:00,21.857,17.867
2023-03-26 19:40:00,21.803,17.865
2023-03-26 19:45:00,21.849,17.97
2023-03-26 19:50:00,22.018,18.128
2023-03-26 19:55:00,22.161,18.27
2023-03-26 20:00:00,22.46,18.492
2023-03-26 20:05:00,22.786,18.735
2023-03-26 20:10:00,23.22,19.127
2023-03-26 20:15:00,23.965,19.522
2023-03-26 20:20:00,24.43,19.762
2023-03-26 20:25:00,24.657,19.883
2023-03-26 20:30:00,24.741,19.865
2023-03-26 20:35:00,24.701,19.764
2023-03-26 20:40:00,24.586,19.663
2023-03-26 20:45:00,24.474,19.54
2023-03-26 20:50:00,24.256,19.318
2023-03-26 20:55:00,24.089,19.196
2023-03-26 21:00:00,23.977,19.137
2023-03-26 21:05:00,23.924,19.116
2023-03-26 21:10:00,23.857,19.079
2023-03-26 21:15:00,23.792,19.035
2023-03-26 21:20:00,23.694,18.935
2023-03-26 21:25:00,23.67,18.955
2023-03-26 21:30:00,23.524,18.783
2023-03-26 21:35:00,23.307,18.612
2023-03-26 21:40:00,22.859,18.261
2023-03-26 21:45:00,22.458,18.064
2023-03-26 21:50:00,22.198,18.014
2023-03-26 21:55:00,22.081,17.855
2023-03-26 22:00:00,21.936,17.766
2023-03-26 22:05:00,21.762,17.824
2023-03-26 22:10:00,21.697,17.803
2023-03-26 22:15:00,21.595,17.459
2023-03-26 22:20:00,21.047,17.317
2023-03-26 22:25:00,20.624,17.015
2023-03-26 22:30:00,20.146,16.731
2023-03-26 22:35:00,19.746,16.511
2023-03-26 22:40:00,19.406,16.302
2023-03-26 22:45:00,18.898,16.006
2023-03-26 22:50:00,18.578,15.786
2023-03-26 22:55:00,18.314,15.724
2023-03-26 23:00:00,18.164,15.725
2023-03-26 23:05:00,18.001,15.582
2023-03-26 23:10:00,17.755,15.461
2023-03-26 23:15:00,17.689,15.521
2023-03-26 23:20:00,17.553,15.504
2023-03-26 23:25:00,17.313,15.301
2023-03-26 23:30:00,17.005,15.099
2023-03-26 23:35:00,16.689,14.957
2023-03-26 23:40:00,16.367,14.854
2023-03-26 23:45:00,16.134,14.695
2023-03-26 23:50:00,16.005,14.632
2023-03-26 23:55:00,15.948,14.719
2023-03-27 00:00:00,15.895,14.806
2023-03-27 00:05:00,15.93,14.735
2023-03-27 00:10:00,15.823,14.735
2023-03-27 00:15:00,15.76,14.785
2023-03-27 00:20:00,15.69,14.815
2023-03-27 00:25:00,15.65,14.858
2023-03-27 00:30:00,15.61,14.735
2023-03-27 00:35:00,15.588,14.776
2023-03-27 00:40:00,15.567,14.796
2023-03-27 00:45:00,15.332,14.735
2023-03-27 00:50:00,15.235,14.673
2023-03-27 00:55:00,15.035,14.432
2023-03-27 01:00:00,14.832,14.372
2023-03-27 01:05:00,14.707,14.372
2023-03-27 01:10:00,14.587,14.356
2023-03-27 01:15:00,14.508,14.35
2023-03-27 01:20:00,14.395,14.191
2023-03-27 01:25:00,14.289,14.21
2023-03-27 01:30:00,14.272,14.27
2023-03-27 01:35:00,14.255,14.292
2023-03-27 01:40:00,14.192,14.311
2023-03-27 01:45:00,14.15,14.21
2023-03-27 01:50:00,14.122,14.23
2023-03-27 01:55:00,14.096,14.274
2023-03-27 02:00:00,14.043,14.295
2023-03-27 02:05:00,14.036,14.333
2023-03-27 02:10:00,14.055,14.302
2023-03-27 02:15:00,13.931,14.187
2023-03-27 02:20:00,13.825,14.169
2023-03-27 02:25:00,13.749,14.212
2023-03-27 02:30:00,13.729,14.23
2023-03-27 02:35:00,13.699,14.251
2023-03-27 02:40:00,13.769,14.29
2023-03-27 02:45:00,13.93,14.311
2023-03-27 02:50:00,13.868,14.331
2023-03-27 02:55:00,13.682,14.23
2023-03-27 03:00:00,13.518,14.192
2023-03-27 03:05:00,13.47,14.21
2023-03-27 03:10:00,13.431,14.191
2023-03-27 03:15:00,13.475,14.13
2023-03-27 03:20:00,13.483,14.191
2023-03-27 03:25:00,13.454,14.169
2023-03-27 03:30:00,13.505,14.269
2023-03-27 03:35:00,13.553,14.382
2023-03-27 03:40:00,13.531,14.329
2023-03-27 03:45:00,13.454,14.302
2023-03-27 03:50:00,13.497,14.253
2023-03-27 03:55:00,13.535,14.333
2023-03-27 04:00:00,13.513,14.35
2023-03-27 04:05:00,13.54,14.393
2023-03-27 04:10:00,13.488,14.411
2023-03-27 04:15:00,13.464,14.432
2023-03-27 04:20:00,13.481,14.352
2023-03-27 04:25:00,13.46,14.311
2023-03-27 04:30:00,13.482,14.393
2023-03-27 04:35:00,13.533,14.432
2023-03-27 04:40:00,13.466,14.412
2023-03-27 04:45:00,13.435,14.43
2023-03-27 04:50:00,13.429,14.411
2023-03-27 04:55:00,13.386,14.432
2023-03-27 05:00:00,13.342,14.311
2023-03-27 05:05:00,13.264,14.23
2023-03-27 05:10:00,13.285,14.29
2023-03-27 05:15:00,13.308,14.35
2023-03-27 05:20:00,13.314,14.471
2023-03-27 05:25:00,13.511,14.512
2023-03-27 05:30:00,13.535,14.553
2023-03-27 05:35:00,13.457,14.576
2023-03-27 05:40:00,13.413,14.494
2023-03-27 05:45:00,13.393,14.425
2023-03-27 05:50:00,13.433,14.453
2023-03-27 05:55:00,13.42,14.432
2023-03-27 06:00:00,13.448,14.514
2023-03-27 06:05:00,13.483,14.574
2023-03-27 06:10:00,13.543,14.634
2023-03-27 06:15:00,13.568,14.655
2023-03-27 06:20:00,13.585,14.673
2023-03-27 06:25:00,13.6,14.695
2023-03-27 06:30:00,13.631,14.574
2023-03-27 06:35:00,13.624,14.595
2023-03-27 06:40:00,13.626,14.634
2023-03-27 06:45:00,13.652,14.675
2023-03-27 06:50:00,13.69,14.718
2023-03-27 06:55:00,13.738,14.776
2023-03-27 07:00:00,13.792,14.819
2023-03-27 07:05:00,13.828,14.838
2023-03-27 07:10:00,13.834,14.758
2023-03-27 07:15:00,13.88,14.757
2023-03-27 07:20:00,13.934,14.817
2023-03-27 07:25:00,13.966,14.895
2023-03-27 07:30:00,14.006,14.916
2023-03-27 07:35:00,14.033,14.978
2023-03-27 07:40:00,14.132,15.039
2023-03-27 07:45:00,14.15,15.056
2023-03-27 07:50:00,14.11,14.957
2023-03-27 07:55:00,14.09,14.858
2023-03-27 08:00:00,14.107,14.918
2023-03-27 08:05:00,14.152,14.978
2023-03-27 08:10:00,14.191,15.056
2023-03-27 08:15:00,14.267,15.101
2023-03-27 08:20:00,14.294,15.06
2023-03-27 08:25:00,14.349,15.06
2023-03-27 08:30:00,14.42,15.117
2023-03-27 08:35:00,14.503,15.259
2023-03-27 08:40:00,14.67,15.482
2023-03-27 08:45:00,14.722,15.273
2023-03-27 08:50:00,14.687,15.261
2023-03-27 08:55:00,14.722,15.34
2023-03-27 09:00:00,14.713,15.34
2023-03-27 09:05:00,14.783,15.3
2023-03-27 09:10:00,14.83,15.401
2023-03-27 09:15:00,14.931,15.521
2023-03-27 09:20:00,14.962,15.422
2023-03-27 09:25:00,14.979,15.479
2023-03-27 09:30:00,15.029,15.56
2023-03-27 09:35:00,15.058,15.481
2023-03-27 09:40:00,15.141,15.571
2023-03-27 09:45:00,15.048,15.5
2023-03-27 09:50:00,15.131,15.521
2023-03-27 09:55:00,15.089,15.543
2023-03-27 10:00:00,15.054,15.482
2023-03-27 10:05:00,15.101,15.461
2023-03-27 10:10:00,14.983,15.401
2023-03-27 10:15:00,14.875,15.323
2023-03-27 10:20:00,14.793,15.259
2023-03-27 10:25:00,14.836,15.692
2023-03-27 10:30:00,15.222,15.402
2023-03-27 10:35:00,14.726,15.168
2023-03-27 10:40:00,15.163,15.823
2023-03-27 10:45:00,15.81,16.029
2023-03-27 10:50:00,15.851,15.947
2023-03-27 10:55:00,15.667,15.823
2023-03-27 11:00:00,15.834,16.047
2023-03-27 11:05:00,15.997,16.109
2023-03-27 11:10:00,15.936,15.919
2023-03-27 11:15:00,15.847,16.064
2023-03-27 11:20:00,16.066,16.068
2023-03-27 11:25:00,16.096,16.087
2023-03-27 11:30:00,16.015,16.008
2023-03-27 11:35:00,15.861,15.887
2023-03-27 11:40:00,15.907,16.46
2023-03-27 11:45:00,17.786,17.218
