"Date_Time","Major State","Major State Estado","0°σspR","0°σspR Estado","0°σspG","0°σspG Estado","0°σspB","0°σspB Estado","10°σspR","10°σspR Estado","10°σspG","10°σspG Estado","10°σspB","10°σspB Estado","15°σspR","15°σspR Estado","15°σspG","15°σspG Estado","15°σspB","15°σspB Estado","20°σspR","20°σspR Estado","20°σspG","20°σspG Estado","20°σspB","20°σspB Estado","25°σspR","25°σspR Estado","25°σspG","25°σspG Estado","25°σspB","25°σspB Estado","30°σspR","30°σspR Estado","30°σspG","30°σspG Estado","30°σspB","30°σspB Estado","35°σspR","35°σspR Estado","35°σspG","35°σspG Estado","35°σspB","35°σspB Estado","40°σspR","40°σspR Estado","40°σspG","40°σspG Estado","40°σspB","40°σspB Estado","45°σspR","45°σspR Estado","45°σspG","45°σspG Estado","45°σspB","45°σspB Estado","50°σspR","50°σspR Estado","50°σspG","50°σspG Estado","50°σspB","50°σspB Estado","55°σspR","55°σspR Estado","55°σspG","55°σspG Estado","55°σspB","55°σspB Estado","60°σspR","60°σspR Estado","60°σspG","60°σspG Estado","60°σspB","60°σspB Estado","65°σspR","65°σspR Estado","65°σspG","65°σspG Estado","65°σspB","65°σspB Estado","70°σspR","70°σspR Estado","70°σspG","70°σspG Estado","70°σspB","70°σspB Estado","75°σspR","75°σspR Estado","75°σspG","75°σspG Estado","75°σspB","75°σspB Estado","80°σspR","80°σspR Estado","80°σspG","80°σspG Estado","80°σspB","80°σspB Estado","85°σspR","85°σspR Estado","85°σspG","85°σspG Estado","85°σspB","85°σspB Estado","90°σspR","90°σspR Estado","90°σspG","90°σspG Estado","90°σspB","90°σspB Estado","Sample temperature","Sample temperature Estado","Enclosure temperature","Enclosure temperature Estado","Relative humidity","Relative humidity Estado","Atmospheric pressure","Atmospheric pressure Estado"
2023/05/09 00:00:00,0,144,20.784,144,26.258,144,33.231,144,20.247,144,25.714,144,33.296,144,,,,,,,17.976,144,22.918,144,29.09,144,,,,,,,14.979,144,18.672,144,23.906,144,,,,,,,12.266,144,15.342,144,18.976,144,,,,,,,9.757,144,11.939,144,15.039,144,,,,,,,8.14,144,9.306,144,12.012,144,,,,,,,6.472,144,7.395,144,8.988,144,,,,,,,5.358,144,5.914,144,7.188,144,,,,,,,4.809,144,4.796,144,6.127,144,23.975,144,24.476,144,30.216,144,1002.992,144
2023/05/09 00:05:01,0,144,20.775,144,26.228,144,33.203,144,20.218,144,25.698,144,33.243,144,,,,,,,17.936,144,22.91,144,29.037,144,,,,,,,14.947,144,18.639,144,23.879,144,,,,,,,12.259,144,15.344,144,18.948,144,,,,,,,9.736,144,11.949,144,15.029,144,,,,,,,8.152,144,9.296,144,11.996,144,,,,,,,6.461,144,7.385,144,8.961,144,,,,,,,5.357,144,5.9,144,7.172,144,,,,,,,4.8,144,4.786,144,6.127,144,23.955,144,24.416,144,30.381,144,1002.942,144
2023/05/09 00:10:00,0,144,20.821,144,26.266,144,33.258,144,20.239,144,25.706,144,33.298,144,,,,,,,17.959,144,22.937,144,29.07,144,,,,,,,14.959,144,18.684,144,23.917,144,,,,,,,12.26,144,15.352,144,18.964,144,,,,,,,9.743,144,11.959,144,15.039,144,,,,,,,8.151,144,9.312,144,11.989,144,,,,,,,6.469,144,7.397,144,8.972,144,,,,,,,5.349,144,5.894,144,7.189,144,,,,,,,4.8,144,4.786,144,6.127,144,23.914,144,24.518,144,30.548,144,1003.009,144
2023/05/09 00:15:00,0,144,20.917,144,26.375,144,33.372,144,20.288,144,25.792,144,33.395,144,,,,,,,18.025,144,23.041,144,29.164,144,,,,,,,15,144,18.754,144,24.036,144,,,,,,,12.308,144,15.401,144,19.041,144,,,,,,,9.759,144,12.001,144,15.081,144,,,,,,,8.201,144,9.357,144,12.029,144,,,,,,,6.487,144,7.424,144,9.021,144,,,,,,,5.362,144,5.912,144,7.206,144,,,,,,,4.806,144,4.803,144,6.138,144,23.916,144,24.733,144,30.681,144,1003.026,144
2023/05/09 00:20:01,0,144,20.977,144,26.47,144,33.487,144,20.335,144,25.857,144,33.524,144,,,,,,,18.116,144,23.114,144,29.282,144,,,,,,,15.067,144,18.81,144,24.112,144,,,,,,,12.349,144,15.446,144,19.107,144,,,,,,,9.784,144,12.077,144,15.144,144,,,,,,,8.215,144,9.405,144,12.056,144,,,,,,,6.507,144,7.453,144,9.069,144,,,,,,,5.406,144,5.938,144,7.238,144,,,,,,,4.813,144,4.804,144,6.156,144,23.957,144,24.772,144,30.083,144,1002.908,144
2023/05/09 00:25:00,0,144,21.026,144,26.549,144,33.61,144,20.377,144,25.943,144,33.675,144,,,,,,,18.176,144,23.175,144,29.391,144,,,,,,,15.107,144,18.878,144,24.201,144,,,,,,,12.388,144,15.481,144,19.173,144,,,,,,,9.814,144,12.123,144,15.213,144,,,,,,,8.242,144,9.447,144,12.099,144,,,,,,,6.533,144,7.477,144,9.109,144,,,,,,,5.428,144,5.962,144,7.265,144,,,,,,,4.815,144,4.823,144,6.192,144,23.996,144,24.549,144,29.691,144,1002.874,144
2023/05/09 00:30:00,0,144,21.113,144,26.632,144,33.706,144,20.437,144,26.033,144,33.782,144,,,,,,,18.247,144,23.267,144,29.507,144,,,,,,,15.185,144,18.962,144,24.278,144,,,,,,,12.445,144,15.532,144,19.244,144,,,,,,,9.835,144,12.158,144,15.288,144,,,,,,,8.274,144,9.481,144,12.136,144,,,,,,,6.557,144,7.499,144,9.146,144,,,,,,,5.443,144,5.985,144,7.29,144,,,,,,,4.82,144,4.828,144,6.206,144,23.975,144,24.376,144,29.975,144,1002.789,144
2023/05/09 00:35:01,0,144,21.163,144,26.696,144,33.806,144,20.495,144,26.11,144,33.898,144,,,,,,,18.288,144,23.333,144,29.596,144,,,,,,,15.233,144,19.035,144,24.343,144,,,,,,,12.485,144,15.584,144,19.333,144,,,,,,,9.858,144,12.221,144,15.374,144,,,,,,,8.285,144,9.508,144,12.155,144,,,,,,,6.583,144,7.521,144,9.163,144,,,,,,,5.454,144,5.992,144,7.309,144,,,,,,,4.829,144,4.833,144,6.222,144,23.936,144,24.385,144,30.057,144,1002.738,144
2023/05/09 00:40:00,0,144,21.207,144,26.773,144,33.918,144,20.549,144,26.169,144,33.982,144,,,,,,,18.332,144,23.396,144,29.699,144,,,,,,,15.297,144,19.097,144,24.41,144,,,,,,,12.537,144,15.643,144,19.402,144,,,,,,,9.877,144,12.253,144,15.421,144,,,,,,,8.318,144,9.538,144,12.187,144,,,,,,,6.603,144,7.554,144,9.205,144,,,,,,,5.474,144,6.01,144,7.349,144,,,,,,,4.847,144,4.85,144,6.252,144,23.914,144,24.538,144,30.074,144,1002.602,144
2023/05/09 00:45:00,0,144,21.247,144,26.85,144,34.019,144,20.601,144,26.246,144,34.107,144,,,,,,,18.375,144,23.457,144,29.801,144,,,,,,,15.34,144,19.166,144,24.486,144,,,,,,,12.563,144,15.695,144,19.467,144,,,,,,,9.893,144,12.319,144,15.489,144,,,,,,,8.338,144,9.579,144,12.219,144,,,,,,,6.631,144,7.583,144,9.235,144,,,,,,,5.488,144,6.036,144,7.383,144,,,,,,,4.871,144,4.857,144,6.279,144,23.916,144,24.757,144,30.096,144,1002.552,144
2023/05/09 00:50:00,0,144,21.326,144,26.96,144,34.146,144,20.668,144,26.348,144,34.206,144,,,,,,,18.412,144,23.559,144,29.901,144,,,,,,,15.4,144,19.226,144,24.593,144,,,,,,,12.605,144,15.73,144,19.544,144,,,,,,,9.914,144,12.376,144,15.557,144,,,,,,,8.359,144,9.631,144,12.274,144,,,,,,,6.657,144,7.612,144,9.285,144,,,,,,,5.508,144,6.054,144,7.417,144,,,,,,,4.878,144,4.874,144,6.304,144,23.975,144,24.852,144,29.876,144,1002.552,144
2023/05/09 00:55:01,0,144,21.388,144,27.064,144,34.258,144,20.723,144,26.455,144,34.331,144,,,,,,,18.462,144,23.637,144,30.016,144,,,,,,,15.452,144,19.303,144,24.679,144,,,,,,,12.646,144,15.784,144,19.618,144,,,,,,,9.948,144,12.441,144,15.615,144,,,,,,,8.396,144,9.668,144,12.321,144,,,,,,,6.691,144,7.631,144,9.334,144,,,,,,,5.531,144,6.08,144,7.446,144,,,,,,,4.9,144,4.904,144,6.334,144,24.014,144,24.657,144,29.39,144,1002.568,144
2023/05/09 01:00:01,0,144,21.441,144,27.223,144,34.353,144,20.764,144,26.628,144,34.44,144,,,,,,,18.489,144,23.729,144,30.094,144,,,,,,,15.488,144,19.46,144,24.741,144,,,,,,,12.688,144,15.911,144,19.688,144,,,,,,,9.986,144,12.543,144,15.658,144,,,,,,,8.419,144,9.722,144,12.343,144,,,,,,,6.699,144,7.674,144,9.364,144,,,,,,,5.558,144,6.158,144,7.483,144,,,,,,,4.905,144,4.952,144,6.357,144,23.992,144,24.469,144,29.638,144,1002.501,144
2023/05/09 01:05:01,0,144,21.501,144,27.735,144,34.448,144,20.81,144,27.28,144,34.514,144,,,,,,,18.527,144,24.317,144,30.179,144,,,,,,,15.518,144,19.971,144,24.807,144,,,,,,,12.713,144,16.188,144,19.756,144,,,,,,,9.997,144,12.742,144,15.708,144,,,,,,,8.433,144,10.148,144,12.375,144,,,,,,,6.701,144,7.921,144,9.385,144,,,,,,,5.584,144,6.321,144,7.511,144,,,,,,,4.919,144,5.03,144,6.372,144,23.953,144,24.416,144,29.67,144,1002.484,144
2023/05/09 01:10:00,0,144,21.545,144,28.336,144,34.747,144,20.857,144,27.75,144,34.822,144,,,,,,,18.563,144,24.705,144,30.496,144,,,,,,,15.549,144,20.498,144,25.018,144,,,,,,,12.748,144,16.558,144,19.919,144,,,,,,,10.019,144,12.907,144,15.823,144,,,,,,,8.457,144,10.285,144,12.517,144,,,,,,,6.717,144,8.055,144,9.488,144,,,,,,,5.604,144,6.431,144,7.696,144,,,,,,,4.928,144,5.125,144,6.404,144,23.927,144,24.518,144,29.739,144,1002.467,144
2023/05/09 01:15:00,0,144,21.648,144,28.996,144,37.192,144,20.913,144,28.134,144,36.606,144,,,,,,,18.617,144,25.029,144,32.119,144,,,,,,,15.584,144,20.991,144,26.493,144,,,,,,,12.822,144,17.072,144,21.162,144,,,,,,,10.028,144,13.147,144,16.61,144,,,,,,,8.494,144,10.65,144,13.043,144,,,,,,,6.717,144,8.099,144,10.285,144,,,,,,,5.602,144,6.53,144,8.265,144,,,,,,,4.946,144,5.247,144,6.781,144,23.914,144,24.703,144,29.863,144,1002.501,144
2023/05/09 01:20:01,0,144,22.571,144,29.747,144,38.655,144,21.43,144,29.21,144,37.971,144,,,,,,,19.459,144,25.856,144,33.466,144,,,,,,,16.55,144,21.61,144,27.674,144,,,,,,,13.884,144,17.553,144,22.626,144,,,,,,,10.702,144,13.687,144,17.9,144,,,,,,,9.007,144,10.806,144,13.724,144,,,,,,,7.015,144,8.322,144,10.809,144,,,,,,,5.711,144,6.508,144,8.277,144,,,,,,,5.131,144,5.493,144,7.447,144,23.957,144,24.892,144,29.741,144,1002.433,144
2023/05/09 01:25:01,0,144,23.509,144,30.468,144,39.338,144,22.413,144,29.946,144,38.791,144,,,,,,,20.478,144,26.286,144,33.999,144,,,,,,,17.169,144,21.878,144,28.244,144,,,,,,,14.17,144,17.826,144,22.953,144,,,,,,,10.996,144,13.915,144,18.264,144,,,,,,,9.566,144,10.998,144,14.186,144,,,,,,,7.371,144,8.479,144,10.884,144,,,,,,,6.033,144,6.776,144,8.629,144,,,,,,,5.273,144,5.622,144,7.455,144,23.994,144,24.713,144,29.21,144,1002.433,144
2023/05/09 01:30:00,0,144,23.744,144,30.77,144,39.727,144,22.718,144,30.107,144,39.214,144,,,,,,,20.637,144,26.653,144,34.409,144,,,,,,,17.658,144,22.045,144,28.553,144,,,,,,,14.408,144,17.955,144,23.08,144,,,,,,,11.11,144,14.018,144,18.378,144,,,,,,,9.902,144,11.057,144,14.432,144,,,,,,,7.496,144,8.537,144,10.893,144,,,,,,,6.043,144,6.965,144,8.61,144,,,,,,,5.289,144,5.585,144,7.602,144,24.006,144,24.49,144,29.51,144,1002.467,144
2023/05/09 01:35:00,0,144,24.234,144,30.919,144,39.85,144,23.074,144,30.091,144,39.662,144,,,,,,,20.666,144,26.819,144,34.491,144,,,,,,,17.8,144,22.271,144,28.773,144,,,,,,,14.463,144,18.149,144,23.066,144,,,,,,,11.297,144,14.134,144,18.375,144,,,,,,,9.761,144,11.043,144,14.499,144,,,,,,,7.555,144,8.611,144,11.002,144,,,,,,,5.984,144,7.01,144,8.55,144,,,,,,,5.247,144,5.648,144,7.521,144,23.975,144,24.378,144,29.844,144,1002.416,144
2023/05/09 01:40:00,0,144,24.162,144,30.835,144,39.851,144,23.165,144,30.116,144,39.612,144,,,,,,,20.646,144,26.975,144,34.5,144,,,,,,,17.759,144,22.326,144,28.833,144,,,,,,,14.38,144,18.188,144,23.048,144,,,,,,,11.296,144,14.133,144,18.428,144,,,,,,,9.717,144,11.126,144,14.524,144,,,,,,,7.52,144,8.71,144,11.012,144,,,,,,,6.16,144,6.991,144,8.613,144,,,,,,,5.283,144,5.732,144,7.439,144,23.934,144,24.468,144,29.954,144,1002.416,144
2023/05/09 01:45:00,0,144,24.05,144,30.935,144,39.714,144,23.001,144,30.138,144,39.608,144,,,,,,,20.759,144,26.93,144,34.537,144,,,,,,,17.532,144,22.221,144,28.676,144,,,,,,,14.287,144,18.107,144,22.903,144,,,,,,,11.291,144,14.12,144,18.262,144,,,,,,,9.933,144,11.054,144,14.529,144,,,,,,,7.528,144,8.777,144,10.948,144,,,,,,,6.154,144,6.959,144,8.567,144,,,,,,,5.346,144,5.746,144,7.451,144,23.937,144,24.64,144,29.954,144,1002.263,144
2023/05/09 01:50:01,0,144,23.717,144,30.9,144,39.453,144,22.793,144,29.982,144,39.347,144,,,,,,,20.756,144,26.777,144,34.318,144,,,,,,,17.368,144,22.174,144,28.47,144,,,,,,,14.225,144,18.111,144,22.902,144,,,,,,,11.154,144,14.09,144,18.252,144,,,,,,,9.8,144,10.966,144,14.42,144,,,,,,,7.471,144,8.7,144,10.903,144,,,,,,,6.138,144,6.896,144,8.553,144,,,,,,,5.399,144,5.744,144,7.34,144,23.957,144,24.847,144,29.995,144,1002.179,144
2023/05/09 01:55:00,0,144,23.578,144,30.635,144,39.137,144,22.626,144,29.864,144,39.038,144,,,,,,,20.657,144,26.487,144,34.148,144,,,,,,,17.207,144,22.01,144,28.263,144,,,,,,,14.088,144,17.858,144,22.69,144,,,,,,,11.003,144,13.932,144,18.184,144,,,,,,,9.711,144,10.92,144,14.305,144,,,,,,,7.509,144,8.585,144,10.783,144,,,,,,,6.124,144,6.823,144,8.449,144,,,,,,,5.423,144,5.695,144,7.319,144,23.996,144,24.788,144,29.297,144,1002.162,144
2023/05/09 02:00:00,0,144,23.289,144,30.321,144,38.743,144,22.312,144,29.752,144,38.714,144,,,,,,,20.504,144,26.299,144,33.758,144,,,,,,,16.984,144,21.776,144,28.096,144,,,,,,,13.883,144,17.768,144,22.507,144,,,,,,,10.997,144,13.831,144,18.001,144,,,,,,,9.52,144,10.899,144,14.233,144,,,,,,,7.427,144,8.516,144,10.684,144,,,,,,,6.053,144,6.741,144,8.408,144,,,,,,,5.365,144,5.626,144,7.292,144,24.017,144,24.581,144,29.127,144,1002.162,144
2023/05/09 02:05:00,0,144,23.044,144,30.016,144,38.353,144,22.054,144,29.396,144,38.296,144,,,,,,,20.188,144,26.09,144,33.494,144,,,,,,,16.868,144,21.541,144,27.918,144,,,,,,,13.81,144,17.594,144,22.248,144,,,,,,,10.892,144,13.733,144,17.75,144,,,,,,,9.407,144,10.798,144,14.123,144,,,,,,,7.352,144,8.515,144,10.562,144,,,,,,,5.994,144,6.723,144,8.36,144,,,,,,,5.344,144,5.583,144,7.21,144,23.994,144,24.404,144,29.349,144,1002.094,144
2023/05/09 02:10:00,0,144,22.782,144,29.752,144,37.957,144,21.833,144,29.057,144,37.816,144,,,,,,,19.922,144,25.804,144,33.111,144,,,,,,,16.646,144,21.361,144,27.605,144,,,,,,,13.7,144,17.376,144,22.056,144,,,,,,,10.786,144,13.601,144,17.573,144,,,,,,,9.3,144,10.714,144,13.948,144,,,,,,,7.306,144,8.458,144,10.45,144,,,,,,,5.949,144,6.658,144,8.312,144,,,,,,,5.268,144,5.523,144,7.111,144,23.953,144,24.388,144,29.43,144,1002.077,144
2023/05/09 02:15:01,0,144,22.478,144,29.403,144,37.519,144,21.675,144,28.706,144,37.451,144,,,,,,,19.721,144,25.582,144,32.739,144,,,,,,,16.434,144,21.155,144,27.297,144,,,,,,,13.572,144,17.216,144,21.822,144,,,,,,,10.707,144,13.5,144,17.414,144,,,,,,,9.158,144,10.623,144,13.799,144,,,,,,,7.281,144,8.365,144,10.326,144,,,,,,,5.878,144,6.592,144,8.245,144,,,,,,,5.203,144,5.491,144,7.033,144,23.916,144,24.533,144,29.407,144,1001.975,144
2023/05/09 02:20:01,0,144,22.207,144,29.058,144,37.113,144,21.424,144,28.408,144,37.108,144,,,,,,,19.493,144,25.312,144,32.411,144,,,,,,,16.291,144,20.974,144,26.992,144,,,,,,,13.458,144,17.118,144,21.633,144,,,,,,,10.587,144,13.349,144,17.251,144,,,,,,,9.017,144,10.54,144,13.692,144,,,,,,,7.187,144,8.287,144,10.219,144,,,,,,,5.827,144,6.526,144,8.187,144,,,,,,,5.195,144,5.437,144,6.956,144,23.936,144,24.747,144,29.313,144,1001.856,144
2023/05/09 02:25:00,0,144,21.99,144,28.803,144,36.7,144,21.215,144,28.145,144,36.777,144,,,,,,,19.255,144,25.11,144,32.11,144,,,,,,,16.092,144,20.753,144,26.72,144,,,,,,,13.346,144,16.961,144,21.456,144,,,,,,,10.462,144,13.234,144,17.105,144,,,,,,,8.932,144,10.415,144,13.561,144,,,,,,,7.117,144,8.213,144,10.158,144,,,,,,,5.788,144,6.504,144,8.119,144,,,,,,,5.154,144,5.401,144,6.895,144,23.975,144,24.897,144,29.024,144,1001.89,144
2023/05/09 02:30:01,0,144,21.754,144,28.518,144,36.316,144,21.009,144,27.852,144,36.431,144,,,,,,,18.995,144,24.887,144,31.824,144,,,,,,,15.965,144,20.557,144,26.44,144,,,,,,,13.179,144,16.869,144,21.256,144,,,,,,,10.346,144,13.096,144,16.938,144,,,,,,,8.858,144,10.315,144,13.425,144,,,,,,,7.048,144,8.125,144,10.051,144,,,,,,,5.708,144,6.427,144,8.032,144,,,,,,,5.096,144,5.365,144,6.85,144,24.017,144,24.691,144,28.218,144,1001.992,144
2023/05/09 02:35:00,0,144,21.5,144,28.201,144,35.973,144,20.738,144,27.585,144,36.084,144,,,,,,,18.762,144,24.648,144,31.55,144,,,,,,,15.778,144,20.374,144,26.183,144,,,,,,,13.043,144,16.708,144,21.076,144,,,,,,,10.251,144,12.985,144,16.808,144,,,,,,,8.767,144,10.207,144,13.338,144,,,,,,,6.993,144,8.053,144,9.994,144,,,,,,,5.653,144,6.345,144,7.973,144,,,,,,,5.074,144,5.315,144,6.784,144,24.014,144,24.497,144,28.318,144,1001.958,144
2023/05/09 02:40:00,0,144,21.291,144,26.359,144,35.604,144,20.525,144,26.283,144,35.614,144,,,,,,,18.538,144,23.296,144,31.179,144,,,,,,,15.643,144,19.401,144,25.872,144,,,,,,,12.935,144,15.921,144,20.861,144,,,,,,,10.156,144,12.401,144,16.636,144,,,,,,,8.668,144,10.05,144,13.195,144,,,,,,,6.926,144,7.532,144,9.902,144,,,,,,,5.623,144,6.263,144,7.908,144,,,,,,,5.02,144,5.191,144,6.71,144,23.975,144,24.416,144,28.46,144,1001.839,144
2023/05/09 02:45:01,0,144,21.067,144,22.885,144,32.414,144,20.421,144,23.202,144,32.092,144,,,,,,,18.33,144,20.624,144,28.47,144,,,,,,,15.499,144,17.442,144,23.831,144,,,,,,,12.819,144,13.988,144,19.315,144,,,,,,,10.072,144,11.491,144,15.535,144,,,,,,,8.576,144,8.968,144,12.399,144,,,,,,,6.861,144,6.827,144,9.318,144,,,,,,,5.573,144,5.428,144,7.163,144,,,,,,,4.992,144,4.351,144,6.19,144,23.934,144,24.492,144,28.52,144,1001.839,144
2023/05/09 02:50:00,0,144,20.887,144,22.45,144,30.108,144,20.223,144,22.108,144,30.14,144,,,,,,,18.152,144,19.898,144,26.161,144,,,,,,,15.365,144,16.587,144,22.132,144,,,,,,,12.706,144,13.406,144,17.868,144,,,,,,,10,144,10.992,144,14.265,144,,,,,,,8.506,144,8.426,144,11.673,144,,,,,,,6.824,144,6.588,144,8.726,144,,,,,,,5.536,144,5.305,144,7.345,144,,,,,,,4.964,144,4.176,144,6.023,144,23.934,144,24.666,144,28.52,144,1001.89,144
2023/05/09 02:55:00,0,144,20.654,144,22.591,144,29.779,144,19.958,144,22.093,144,29.759,144,,,,,,,17.919,144,19.726,144,26.115,144,,,,,,,15.154,144,16.402,144,21.735,144,,,,,,,12.504,144,13.316,144,17.501,144,,,,,,,9.885,144,10.957,144,14.009,144,,,,,,,8.4,144,8.387,144,11.37,144,,,,,,,6.773,144,6.465,144,8.748,144,,,,,,,5.469,144,5.245,144,7.166,144,,,,,,,4.888,144,4.258,144,5.829,144,23.957,144,24.872,144,28.501,144,1001.856,144
2023/05/09 03:00:00,0,144,19.139,144,22.388,144,29.67,144,18.208,144,22.058,144,29.521,144,,,,,,,16.145,144,19.678,144,26.217,144,,,,,,,14.297,144,16.405,144,21.585,144,,,,,,,11.708,144,13.659,144,17.496,144,,,,,,,9.345,144,10.783,144,13.961,144,,,,,,,7.699,144,8.269,144,11.233,144,,,,,,,6.218,144,6.582,144,8.656,144,,,,,,,5.187,144,5.23,144,7.036,144,,,,,,,4.641,144,4.262,144,5.904,144,23.996,144,24.721,144,27.835,144,1001.856,144
2023/05/09 03:05:00,0,144,18.169,144,22.337,144,29.442,144,17.179,144,22.046,144,29.467,144,,,,,,,15.129,144,19.589,144,26.077,144,,,,,,,13.47,144,16.33,144,21.512,144,,,,,,,11.359,144,13.599,144,17.423,144,,,,,,,8.997,144,10.736,144,14.012,144,,,,,,,7.224,144,8.303,144,11.165,144,,,,,,,6.096,144,6.652,144,8.443,144,,,,,,,4.985,144,5.241,144,6.946,144,,,,,,,4.484,144,4.332,144,5.861,144,24.014,144,24.484,144,27.874,144,1001.873,144
2023/05/09 03:10:00,0,144,17.751,144,22.291,144,29.417,144,16.911,144,22.012,144,29.56,144,,,,,,,14.776,144,19.595,144,25.789,144,,,,,,,13.034,144,16.319,144,21.542,144,,,,,,,10.964,144,13.66,144,17.339,144,,,,,,,8.714,144,10.763,144,14.064,144,,,,,,,7.398,144,8.318,144,11.212,144,,,,,,,5.936,144,6.699,144,8.371,144,,,,,,,4.811,144,5.223,144,6.948,144,,,,,,,4.425,144,4.31,144,5.86,144,23.975,144,24.382,144,28.077,144,1001.806,144
2023/05/09 03:15:00,0,144,17.235,144,22.314,144,29.313,144,16.732,144,21.843,144,29.423,144,,,,,,,14.713,144,19.582,144,25.672,144,,,,,,,12.877,144,16.27,144,21.417,144,,,,,,,10.724,144,13.531,144,17.241,144,,,,,,,8.405,144,10.667,144,13.955,144,,,,,,,7.212,144,8.307,144,11.133,144,,,,,,,5.97,144,6.628,144,8.346,144,,,,,,,4.734,144,5.254,144,6.873,144,,,,,,,4.367,144,4.292,144,5.774,144,23.936,144,24.445,144,28.116,144,1001.789,144
2023/05/09 03:20:00,0,144,16.881,144,22.195,144,29.246,144,16.539,144,21.736,144,29.271,144,,,,,,,14.596,144,19.51,144,25.566,144,,,,,,,12.712,144,16.124,144,21.223,144,,,,,,,10.519,144,13.407,144,17.117,144,,,,,,,8.28,144,10.574,144,13.842,144,,,,,,,7.054,144,8.323,144,11.062,144,,,,,,,5.902,144,6.641,144,8.346,144,,,,,,,4.725,144,5.248,144,6.887,144,,,,,,,4.345,144,4.268,144,5.749,144,23.914,144,24.605,144,28.057,144,1001.755,144
2023/05/09 03:25:01,0,144,16.785,144,22.057,144,29.099,144,16.33,144,21.583,144,29.112,144,,,,,,,14.473,144,19.418,144,25.388,144,,,,,,,12.636,144,16.018,144,21.177,144,,,,,,,10.385,144,13.371,144,17.069,144,,,,,,,8.255,144,10.53,144,13.864,144,,,,,,,7.089,144,8.273,144,11.013,144,,,,,,,5.901,144,6.622,144,8.364,144,,,,,,,4.763,144,5.27,144,6.818,144,,,,,,,4.325,144,4.271,144,5.689,144,23.936,144,24.799,144,27.998,144,1001.585,144
2023/05/09 03:30:01,0,144,16.61,144,21.962,144,29.014,144,16.329,144,21.504,144,28.948,144,,,,,,,14.446,144,19.297,144,25.303,144,,,,,,,12.503,144,15.961,144,21.148,144,,,,,,,10.365,144,13.316,144,17.028,144,,,,,,,8.253,144,10.506,144,13.813,144,,,,,,,7.003,144,8.25,144,10.934,144,,,,,,,5.857,144,6.588,144,8.315,144,,,,,,,4.797,144,5.255,144,6.797,144,,,,,,,4.335,144,4.272,144,5.682,144,23.976,144,24.823,144,27.53,144,1001.551,144
2023/05/09 03:35:00,0,144,16.55,144,21.904,144,28.897,144,16.145,144,21.527,144,28.82,144,,,,,,,14.431,144,19.21,144,25.233,144,,,,,,,12.353,144,15.973,144,21.064,144,,,,,,,10.228,144,13.327,144,17.017,144,,,,,,,8.233,144,10.486,144,13.764,144,,,,,,,6.92,144,8.216,144,10.861,144,,,,,,,5.841,144,6.513,144,8.294,144,,,,,,,4.728,144,5.255,144,6.825,144,,,,,,,4.344,144,4.304,144,5.665,144,24.019,144,24.59,144,27.138,144,1001.568,144
2023/05/09 03:40:02,0,144,16.491,144,21.962,144,28.8,144,16.123,144,21.482,144,28.811,144,,,,,,,14.421,144,19.124,144,25.196,144,,,,,,,12.414,144,15.977,144,21.06,144,,,,,,,10.178,144,13.292,144,16.997,144,,,,,,,8.214,144,10.469,144,13.809,144,,,,,,,6.921,144,8.186,144,10.882,144,,,,,,,5.79,144,6.515,144,8.26,144,,,,,,,4.686,144,5.266,144,6.855,144,,,,,,,4.324,144,4.313,144,5.659,144,23.975,144,24.388,144,27.349,144,1001.483,144
2023/05/09 03:45:00,0,144,16.524,144,21.913,144,28.751,144,16.154,144,21.519,144,28.784,144,,,,,,,14.407,144,19.133,144,25.218,144,,,,,,,12.359,144,15.941,144,21.084,144,,,,,,,10.212,144,13.267,144,16.962,144,,,,,,,8.216,144,10.446,144,13.835,144,,,,,,,6.955,144,8.151,144,10.889,144,,,,,,,5.789,144,6.521,144,8.285,144,,,,,,,4.693,144,5.258,144,6.84,144,,,,,,,4.33,144,4.286,144,5.678,144,23.932,144,24.373,144,27.511,144,1001.449,144
2023/05/09 03:50:00,0,144,16.507,144,21.882,144,28.64,144,16.155,144,21.533,144,28.809,144,,,,,,,14.363,144,19.079,144,25.202,144,,,,,,,12.339,144,15.864,144,21.018,144,,,,,,,10.154,144,13.216,144,16.938,144,,,,,,,8.185,144,10.409,144,13.823,144,,,,,,,6.931,144,8.14,144,10.91,144,,,,,,,5.755,144,6.53,144,8.294,144,,,,,,,4.694,144,5.275,144,6.859,144,,,,,,,4.325,144,4.28,144,5.699,144,23.916,144,24.492,144,27.512,144,1001.331,144
2023/05/09 03:55:00,0,144,16.333,144,21.798,144,28.493,144,16.047,144,21.432,144,28.639,144,,,,,,,14.226,144,18.965,144,25.107,144,,,,,,,12.284,144,15.795,144,21.009,144,,,,,,,10.109,144,13.147,144,16.881,144,,,,,,,8.12,144,10.384,144,13.759,144,,,,,,,6.952,144,8.116,144,10.854,144,,,,,,,5.731,144,6.495,144,8.277,144,,,,,,,4.663,144,5.249,144,6.858,144,,,,,,,4.292,144,4.261,144,5.704,144,23.904,144,24.68,144,27.379,144,1001.365,144
