"date","ScatRed3000","ScatGreen3000","ScatBlue3000","BackRed3000","BackGreen3000","BackBlue3000","SampleT3000","EnclosureT3000","RH3000","Pressure3000","Angstrom3000","ScatRed4000","ScatGreen4000","ScatBlue4000","BackRed4000","BackGreen4000","BackBlue4000","SampleT4000","EnclosureT4000","RH4000","Pressure4000","Angstrom4000"
"2023-03-14 17:00:00",11.2366800914392,11.6036070421266,12.3247967100446,1.65707175665157,1.66789428685949,1.80398302802738,26.7285,25.0485,16.86725,1002.289,0.251672925354199,9.73559904466974,9.54919458138345,10.568261870455,2.22138503128893,1.59674322973709,2.32888077255959,24.165375,24.59425,16.539125,999.0695,0.223111239495106
"2023-03-14 18:00:00",13.489736630799,13.8051029406759,15.2045591740133,2.07691519701659,1.93762774297534,2.2617728211558,26.7381666666667,25.014,16.6166666666667,1002.358,0.328504801401078,10.5495824857278,10.8996215435705,12.1716563958258,2.34551701513208,1.68605139239885,2.52351251840385,24.1965,24.8356666666667,16.161,999.174833333333,0.403577112906383
"2023-03-14 19:00:00",15.9636071626781,16.4616337068154,18.4230873170236,2.42392565306844,2.39136218834639,2.69378568058543,26.6504166666667,24.7340833333333,16.9350833333333,1002.88066666667,0.409202997535916,11.6234018078054,12.0919337612485,13.7503739398061,2.46118975027659,1.85443761887065,2.79990626545585,24.1361666666667,24.6349166666667,16.3780833333333,999.734166666667,0.477714211062187
"2023-03-14 20:00:00",14.463276937296,15.195199845424,16.9039301552262,2.22513307050136,2.41840303930964,2.54214758247367,26.3885833333333,24.4881666666667,17.489,1003.74983333333,0.44667301643256,11.9395650412366,13.1048783411696,14.8299681758087,2.49975153139666,1.89768654726845,2.85772845022324,23.8941666666667,24.414,16.6581666666667,1000.5945,0.623793340964272
"2023-03-14 21:00:00",14.197391852062,14.3340672742999,15.9625758570755,2.09173161295529,2.07762187841385,2.42090461839308,26.2591666666667,24.4528333333333,17.2929166666667,1004.02491666667,0.329510538172962,12.1648364349175,13.0425994104787,14.7363201007182,2.54298308725267,1.91326773837944,2.84532448031623,23.7709166666667,24.4045,16.4839166666667,1000.86175,0.549504396537
"2023-03-14 22:00:00",13.339347383195,13.7202995781412,15.5452799294283,2.08466380769141,2.09599558068925,2.28202699469736,26.238,24.4314166666667,17.3991666666667,1004.42175,0.424709416264659,12.1018991974359,12.8013293930069,14.4709938454321,2.53613412551954,1.90494093486989,2.83019021117338,23.7676666666667,24.4115,16.55875,1001.2745,0.510497973244342
"2023-03-14 23:00:00",12.9301111962977,12.6619520640704,14.0094801629387,1.93263174591325,1.91908992784991,2.26972379545158,26.2586666666667,24.5473333333333,17.6233333333333,1004.596,0.220828745363167,12.0227070750696,12.6610214133069,14.3053356422583,2.5354814174093,1.93362446374583,2.82302736907695,23.81575,24.5429166666667,16.6803333333333,1001.44091666667,0.495589937690592
"2023-03-15 00:00:00",12.4433815466856,11.8114450977733,12.9488568679393,1.90377683917557,1.99536725242772,2.10611091286888,26.2973333333333,24.57075,17.8755,1004.6815,0.101631548228917,11.9344121118483,12.2930085564478,13.8194166887994,2.50735045279111,1.86467684108505,2.76722449934252,23.8441666666667,24.5255833333333,16.7975,1001.49608333333,0.415402352552917
"2023-03-15 01:00:00",13.4780940577981,12.6697795665271,13.7634668912383,1.99793736226408,1.87537296938519,2.01977678170936,26.3040833333333,24.5185,18.15575,1004.431,0.0458783140057323,11.9439849727387,12.1264498885922,13.5716516996336,2.50954174015393,1.86102229639584,2.75517987849412,23.8505,24.5318333333333,16.92625,1001.26458333333,0.359736593237093
"2023-03-15 02:00:00",12.7772623895333,12.7676593074106,13.8869542273445,2.08100052404713,1.81764570358422,2.15904828064433,26.33925,24.6135833333333,18.3911666666667,1004.66583333333,0.234139834307057,11.9431425884864,12.0102589133474,13.3774545983045,2.52073880495653,1.81621289720904,2.71869094343349,23.915,24.62325,17.0118333333333,1001.51425,0.317763410281687
